리뷰
피자는 쏘쏘 치킨이 맛있어요
특히 할라피뇨치즈범벅
정신없이 먹어서 사진이 없네요
""
피치랑은 피자보단 치킨이 그중에는 할라피뇨치즈범벅이 제일 맛있어요
아이들이 너무 좋아해요
가끔 배달해서 먹고 있어요
가격대도 괜찮고 맛있어요
""
굿
맛짱
불금이라 가족명이 아주 맛있게 먹었네요
좋아요
제주 놀러갔다가 피치가 너무 먹고싶어서 마지막 여행날 숙소에서 시켰는데 굿굿  너무 만족해요
피자는 괜찮은데 양념치킨은 그닥
최근 이정도 맛을 내는 음식점을 못찾음 맛있음
맛있게 잘 먹었습니다 피자도 맛있는데 이번엔 치킨이아주 난리나게 맛있었습니다
피치세트 세뚜세뚜
시카고숯불치킨 맵지만 맛있어요
할라피뇨 치즈범벅 치킨 맛있어요
시카고양념치킨 도라이임
양념인데 튀김 개바삭
맛있어요
너무 맛있었어요 피자 치킨 둘다 맛있어요 찐맛집
가격은 저렴하지만 맛은 너무 좋아요
파스타 맛있어여
갓성비
맛있어용
가격은 저렴하지만 맛은 너무 좋아요
파스타 맛있어여
갓성비
맛있어용
가격은 저렴하지만 맛은 너무 좋아요
파스타 맛있어여
갓성비
맛있어용
