리뷰
말모말모 추운날엔
타코야끼 맛있쥬
매운맛 먹었는데 신라면 맵기라는데 그렇게
안매워용
비추
고기는 진리인데 추가 치즈까지 쫘악
감튀는 바삭하고 맛있게 먹은 저녁간식
야시장 좋았어요
굿
굿
맛나요
굿
친절함
음식도 맛있게 먹었어요
맛있어요
타코야끼 정말 부드럽고 맛있어요
소떡은 많이 먹었는데 
소떡새도 중간에 새우가 있어서 더 맛있네요
다음에 또 갈게요
굿
구경하기도 좋고 데이트로도 좋고 음식 종류도많고 좋아요
하나하나 정성들여 만들어주시는데 너무 오래걸려요 팀 기다리고 제 차례였는데 분 기다렸어요
좋아요
굿
한치빵과 천혜향쥬스 마셨는데 가격이 매우 아쉽습니다
맛있어요 
여기서 먹은음식들 다 맛이 별루입니다
코치는 돼지냄세나고 뿔소라버터구이 양념도 별루구 비싸요비싸면 좀 퀄리티 있게 만들던가
맥주 피티 한병에 원
허걱 
저건 오리맛나는 훈제예요
소스도 한나밖에안줍니당 저거 원이예요참고하세요
참고하세요
굿굿
넘 비쌈
맛있어요
굿
맛있어요
분위기 좋고 맛도 있고 좋았어요
맛은 개안은데 불친절
넘 자극적인맛과 가격은 쎄지만 분위기로
줄서서 먹을만합니자가격대비 양도 많고요
다시 가면 다시한번 먹고싶어요
굿
맛있어요
굿
맛있어요 치즈도 고기도 감튀도
""
실버쥬얼리구입
원더캣츠맛있어요
해물우동볶음도 맛있었고
오므라이스도 맛있었어요
자극적이지 않아서 
아기랑 같이 먹기 너무 좋았어요
분위기좋아요
현금영수증도 해주셔서 좋아요 다른곳은 바쁘다고 해주지도않는데 지파이 맛도좋아요
굿
야시장에 써프사이드그릴 치킨바베큐샌드 오래줄서서 먹었는데 사장님 정성에 열번도 더 기다릴수 있는 맛 이세상 맛이 아니예요
고인돌고기 비주얼은 완벽한데 먹다보면 느끼해서 야채먹고 싶어요 
검은고래 흑돼지 수제버거는 달고 맛있어요
냠얌얌
가계대비 가성비 짱입니다 줄서서 먹을만합니딘
굿
굿
새우 맛있어요
스테이크가 정말 맛있고 시원해요
맛 ㅤㅊㅚㄱ오여요
또가고싶어요
친절해요
고인돌고기 맛있어요
