리뷰
""
맥 햄버거만 먹다가 한번 먹어봤는데 맛있네요
또 이용할듯합니당
굿
시에 문닫아서 조아요
""
맛있어요
맛있어요
직원분들도 친절하고 버거도 맛있었어요 여기는 치킨칠리버거가 참 맛있네용
""
양상추가 너무 억세다
""
햄버거 맛있어요
굿
양이 엄청많아요
친절하구요
맛있어요
제주도 여행 중에 간단하게 먹을 곳 찾다가 간 곳인데 재료 전부 신선하게 느껴지고  맛도 맛있었어요
직원분이 친절해요
맛나요
굿
들어왔는데 친절하시구 맛있는 냄새가 나요
주문과 동시에 바로바로 만들어져서 좋아요
맥주도 팔던데
다음에는 먹어보려구요
여기 주년이라고 하던데 앞으로도 번창하세오
아참 여기 세트 메뉴도 알차게 들어있어요
제주점은 첨인데 마음에 들어요
재방문할게요 잘먹고 갑니다
굳
가볍게 한끼 먹기 좋습니다
감자튀김은 엄청 짭니다
주문하고 조리가들어가는것 같음
매장은 청결하고 숙소호텔에서 가깝고 늦게까지해서 좋은거 같아요
분 넘게 걸려서 수제라그런줄 알았는데 주문누락 된거였음
분걸려서 햄버거 받음
하지만 비스켓이랑 콘샐러드 서비스주시고
햄버거 맛도 맛있어서 다음에 또 방문하겠어요
무난한 맛이에요
감튀가 너무 맛있었어요
바로 먹어도 맛있고 시간 지나서 먹어도 맛있어요 
가성비 버거 맛집 뉴욕버거 진짜 맛있음
매장도 깨끗하고 직원분들도 친절해요
가성비 맛집 진짜 맛있어요
단골 예약
굿
여러 메뉴를 먹어 본 결과 해시브라운 치킨버거가 제일 맛있었어요
새우버거가 뭔가 빠진 맛
굿
첫방문
맛있게 잘 먹었습니다
사장님도 친절하시고 매장도 깨끗하고 좋았습니다
맛있어요
굿
진정한 햄버거
굿
굿굿
좋아요
저렴해요
우선 제주니까 먹어보자
""
맛있어요
혼밥
가성비
괜춘
최고
맛있어요
좋아요
가성비 짱
좋아요
가성비 굿
세트메뉴 치킨도 큼직하고 가성비도 좋았습니다
맛있게 먹어서 사진 촬영을 못했어요
사장님 남는 게 있을까 생각할 정도로 푸짐하게 잘 먹었습니다
아쉬운건 칠리 소스 들어가는 제품은 소스 조금만 넣으면 좋을 거 같아요
정말 맛있게 잘 먹었습니다
스위트핫도그 존맛탱이에요
맛있고 친절해요
맛있어요
굿
조아요
수제버거인데 가격도 착하고 맛있어요 굿굿 
지나다가 들렸는데 버거가 맛있고 직원들도 친절했어요
담엔 다른 종류의 버거도 먹고 싶어요
굿
