리뷰
제원분식자리라 궁금해서 들어왔는데
생각보다 너무 맛있고 김밥도
굿이네요
매장이 생각보다 넓고 그리고 이색메뉴가 있어서 좋아요 그리고 직원분들이 친절해서 좋아요 감사합니다
좋아요
""
김밥 맛있어요오오오
일단 음식이 전체적으로 맛있어요 
주변 근처에서 살아서 자주가서 먹어여 그리고
신기한거는 분식집에 술도 팔아서 너무 좋아요 
분식집에는 술이 없는데 
여기는 대박이에요 
그리고 저번에 튀김에는 뭐 원래 찍어먹는 간장이라도 있어야 하는데 안챙겨주셔서 그냥 먹었네요 
그래서 이번에는 간장 달라했어요 
김밥 싸주시는 사장님은 엄청 친절하고 착하셔요 
맛있어요
모닥치기는 인분 정도 되오 다른 음식들이 가격대가 있어서 비교적 가성비로 느껴져요
맛있어요
좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요
주인아주머니의 넉넉한인심
오징어고구마튀김이 엄청크고 맛나여
강추
주방이 완전청결해여 
 유부품은제대로김밥 인기ㅤㅊㅚㄱ오
오늘도 어묵김밥떡뽀끼
 맛나게먹고 일갑니당
 
사진이 없어 아쉽고 첫방문인데 무난해요
음단맛은없는 고추장맛이 진해요
예전제원분식생각하고 첨으로 사보아습니다
살짝매운데 나쁘진않고 떡을좋아하진 않지만
맛있어서 계속 손이갔음
근데 제입맛에는 안맞았어요
사실 인분에 천언이라 계산하고 많이놀랬음
방문
여기 김밥이 찐자 마
혼밥 하기 좋은 장소에요
