리뷰
상품이 많아서 좋아요
담에도 다시 가고 싶은 곳
쪼아요
괜찮았던 매장이예요
""
전기세 수납하러 갔는데 포스기 사용을 어떻게 하는지 모르시네요  담당  분 신경 쓰셔야겠습니다
죄송하다고는 하시네요
친절하셔서 좋아요
청결하고 좋네요
꾀돌이 예전 학교앞 문구점에서 불량식품으로 사먹엇던게 맛기억나 사먹었음 단맛이 마니 감미된듯해 단숨에 먹어치움 두봉지 먹운후 바로 커피가 막 땡김
원뿔상품 간간히 사먹음
좋아요
""
친절합니다
굿굿
굿
ㅤㄴㅓㄺ어요
좋아요
굿굿
굿굿
굿
호텔근처라 갔었는데 상품이 다양해서 좋았습니다
""
굿
굿
좋아요
굿
좋아요
상품이 다양하고 깨끗한거 같아요
""
굿
굿
""
좋아요
좋아요
친절해요
굿
굳
좋아요
친절요
""
굿
굿
맛있어요
굿
굿
자주감니다
좋아요
좋아요요요
""
친절하세요
제주공항 근처
""
롯데시티호텔 근처에 있는 편의점이에요
""
갓길에 잠시 주차할 수 있어 차를 타고 가다가 잠시 물건 사러 들리기 좋은 곳이에요
항상 친절해요
