리뷰
맛있어요
양이 좀 적은거 같아요
""
계란김밥이네요 매장 못찾아 일방통행길이라 바퀴돌았네요
샌드위치에 사과가 들어 있어서 좋아요
맛있게 잘 먹었습니다
맛이 있어요
굿
김밥이 맛있어요
떡볶이는 밀떡이라 좀 아쉽네요
쌀떡파라
""
좋아요
