리뷰
에너지바가 넘 달기만 해서 아쉽
굿
좋아요
굿
가끔 들리는곳
아이스크림 종류가 많아서 좋아요
친절하고 깨끗해요
상품시 다양해요
구
굿
좋아요
좋아요
굿
굿
굳
좋아여
친절해요
굿
좋아요
""
친절해요
굿
아르바이트생분도 친절하고 상품도 다양하고 좋아요
좋아요
친절해요
친절해요
좋아요
친절해요
오늘도 여윽시 굿
간식도 가끔 사먹고 
업무 중 쭐쭐할 때 먹기 편한 곳 
제주웰컴센트 옆 치킨 파는 편의점 
친절해요
친절해요
