리뷰
다양한 메뉴가 있어 소비자 선택폭이 넓어서 좋아요
좋아요
짬뽕은 조은데 돈가스가 기름그래서 못먹었는데 띨랑이 다먹음
매장이 넓고 음식메뉴도 다양하고 직원분들도 너무 친절하세요 감사합니다
""
너무 맛있어서 다 비우고 왔어요
사장님도 친절하셔서 좋아요
다음에 또 갈게요
남녀노소 좋아하는 매뉴가 종류별로 많아요
인가족 남김없이 샥샥 맛나게 먹었어요
아이 디저트로 핫쵸코 주문했는데 찐쵸코예요
다른 쥬스들도 찐으로 맛있을거 같아요
나름 괜찮았어요
좋아요
친절해요
너무 맛있어요
""
가성비
굿
맛있엉 뷰도좋고
좋아여
굿
굿
굿굿
맛있어요 
포장깔끔하고 맛있습니다
좋아요
굿
친절하고 맛있어요
굿
굿
괜찮아요
맛있어요
분식 먹기 적당히 좋아요
좋아요
굿
친절해요
맛있어요
좋아요
""
굿굿
""
굿
조아요
항상 가면 짜글이 먹는데 너무 맛있어요
우동 맛있어요
친절해서 좋았어요
정말 맛집입니다
맛이 그닥이예요
맛있어요
주변에 있는것중에 제일 나음
첫번째방문
굳
음식이 빨리나와서 좋아요
좋아요
굳
기대안하고 방문했는데 맛있어요
맛있게 잘먹었어요 사장님도 친절하고 좋아요
괜찬음
