리뷰
기념품으로 구매할만한 제품이 많아요
뱅쇼 한라봉곤약 젤리 샀는데 맛있게 잘 먹었습니다
응대가 매우 별로네요
도채비 맛있어요
선물하기좋아요
친절합니다
굿
전날 배달시켜먹었다가 괜찮아서 매장으로갔는데 매장도 괜찮았어요
친절하십니다
그릭요거트시키면 저런 야자수 그릇같은걸로 주는게 신기했어요 
매장직원이 상주하지않아서 불편해요
좋아요
음식이 맛있어요
