리뷰
들어오는손님들만 챙기시고 이후에는 신경도 안쓰는집제 입맛에는 짜고 내용물도 재방문 안할것같아요
콩국수 맛있네요
깐풍새우닭도 맛있었어요
맛있어서 한번씩 가는곳이에요
이비가는 여길 젤 좋아해요
굿
좋아요
자주 가기도 하고 포장도 가끔 하는데 오늘은 재고를 주셨나 짜고 채소는 형태도 없이 곤죽이되서 너무하네요
좋아요
짬뽕은 이비가 연동점
실망시키지 않네요
굿
좋아요
탕수육이랑 군만두 맛있어요
""
짬뽕은 뭔가 시원한 국물맛이라기 보다는 살짝 비린 
전 쏘쏘했어요
짬뽕 맛집
깔끔하고 시원합니다
맛있어요 또 먹고 싶은 짬뽕입니다
맛있어요브레이크타임이 없어서 편리해요
맛있어요
맛있고 좋아여
깐풍새우도 맛있어요
탕수육 맛나요
짬뽕 맛집
이비가짬뽕
""
먹어본 이비가 체인점 중 제일 맛있어요
국물도 개운하고 전에 탕수육도 찹쌀가루를 묻혔는지 쫀득하니 맛있었던 기억이 나네요
좋아요
짬뽕맛집  탕수육도 맛있어요
친절합니다
좋아요
좋아요
짜장면 곱배기시켰더니 너무 많네요 귀여운 공기밥도 같이나오기때문에
굳이 곱배긴 안시켜도될듯
굿
이비가짬뽕엔 볶음짬뽕이 있는데 왕맛있습니다
살짝남은 국물에 밥말아서 먹으면 스트레스 풀립니다
고기 짬뽕 맛있네요
굿
짬뽕 최고에요
방문
맛있어요옹
맛있어요
방문
맛잇어요
굿
방문
굿
고추만두 무조건드세여
바삭하고 육즙가득 존맛탱입니다
좋아요
짬뽕 탕수육 맛있게 먹었어요
매콤로제짬뽕 맛있어요
맛좋아요
방문
굿
굿
좋아요
굿
좋아요
굿굿
좋아요
좋아요
서랍통에서 살아있는 바퀴벌레 나왔습니다
휴지로 슥 치우고 시체는 바닥에 계속 있었습니다
식사하는동안 바닥에 죽은 바퀴벌레가 계속 보였습니다
사장님 혹은 매니져급 불러달랬지만 직원선으로만 이야기를 하셧습니다
사과는 하셨지만 사고처리가 매우 미흡하며 매우 불쾌했습니다
맛있었어요 짬뽕은 쪼끔 짜긴 했는데 먹을만 했습니다
맛있어요
가족과 자주 갑니다
탕수육 맛집
로제짬뽕 느끼하고 매콤함
일반짬뽕 무난함 근데 해산물 상태 안좋음 
굿
탕수육 짜장 짬뽕 시켰는데
탕수육 넘 늦어서 다른음식 다 먹었을때 나왔어요
""
짜장면 넘 밍숭맹숭
굿
좋아요
짬뽕이 맛있어요
""
짬뽕이 나올 때 부터 비린내가 많이 났어요
안에 조개 홍합은 가지각색으로 쩔어있었어요  짬뽕 좋아하는데 남긴건 처음입니다
맛나
여기는 총 세 번째이고 짬뽕만 먹어봤는데대표메뉴가 짬뽕 맞는 것인지면이 탄력이 없어요라면으로 치면 불은것 처럼공기밥 서비스 주지 말고 맛에 신경을 더 ㅤㅆㅓㅅ으면발전하시길 바래요더 이상은 지나가다 들를 일은 없을 듯
좋아용
짬뽕 건데기가 너무 없어요
짜장도 소스가 별로 
탕수육은 바삭하지만 두번 안갈듯요
좋아요
맛있어요
굿
맛있게 먹었어요
진짜맛
좋아요
탕수육 짱
짬뽕최고
평소 이비가짬뽕 좋아해서 가까운 매장으로 찾아갔는데 맛 신선도 양 모두 아쉬웠어요
