리뷰
""
맛있었어요
보단  시킬걸 약간 후회중
""
그만큼 맛있다는거지
피자 잘 안시켜먹는데 어쩌다 시키게되면 무조건 선명희 피자로 먹어요 부모님도 맛있게 잘 드시구 다른 브랜드 피자보다 빵이 쫄깃하고 토핑이 두툼해서 한조각만 먹어도 든든하더라구요
피자가 부드럽고 맛있어요 콜라도 서비스로 주시고 잘 먹었습니다
굿
맛있어요
파인애플만 많으네요
추천안함
오늘이 두번째 매장에서 포장해서 왔는데 매장도 엄청 깔끔하고 사장님도 매우 친절하세요  그리고 도우가 두껍지 않아서 식감이 좋네요  토핑도 아낌없이 넣어주시는 거 같아서 더 맛있고요  앞으로 종종 사먹을거에요 
늘 시켜먹어도 맛있어요
학원옆이라 기다리다 사먹어봤는데
빵도 고소하고 가성비좋네요
픽업시간 정확하게 맞춰주셔서 따끈하게 바로 먹을 수 있었어요 처음 먹어봤는데 엄청 맛있네요 담에 또 주문할게여
오랜만에 피자
아주 훌륭
동네에 맥주한잔 하기 좋은 매장이 있어서 좋아요
사장님도 친절하시고 다음에 또 올게요
맛있게 잘 먹었습니다 
콤비네이션 피자 맛있어요
배달시켰는데
쓰레기봉투 주신게
인상적이었어요
그리고 주년이라 오븐스파게티도
맛있었어요
좋와요
항상 피자 먹으면 느끼하고 속 더부룩했는데 여기는 깔끔하고 너무 맛있어요 
사장님 대박나세요
맛있게 잘먹었습니다
피자 맛있어요
""
맛나요 식어도 맛있네요
저희집은 조금싱겁게 먹는스타일인데 짭조릅해요 
아이들은 우유랑 먹기딱좋고 
맥주도 잘 어울려요
굿
 너무 맛있게 먹었어요 특히 고구맛무스가 엄청 들어가있어서 너무 맛있게 먹었습니다
토핑도 푸짐하고 피자맛도 맛있어요
맛있수다
애정하는 피자가게 생겨서 좋아요
탐나는전 빨리됐으면 좋겠습니다
