리뷰
사장님이 바꼈는데 여전히 맛있네요
정말 친절하시구요
소주 마시기 너무 좋은곳
보통
너무맛있어요 
그리고 알바생분이랑 사장님 너무 친절하고
너무 재밋어요  강력추천합니다 
닭 목살 진짜 너무 좋아 하는데 큼지막 하게 나오고 맵기도 정할수 있고 해서 너무 좋았어요 누룽지탕도 같이 시켜서 먹는데 술 못참아서 바로 시켜서 먹었네요 된장찌개 서비스로 드렸는데 된장찌개에 바로 밥 말아 먹었오요 사장님도 너무 친절 하시고 모듬게 좋았어요 다음에 또 재 방문 할거 같아요 잘 먹었습니다
진짜 진짜 너무 맛있어요 닭목살 추천 
소스랑 주먹밥이 예술이에요 진짜 맛있고 사장님 너무 친절하세요
맛집으로 강추
굿
