리뷰
친절 해요
먹다보니 사진이 없네
추자도삼치회
삼치도 너무얇게 썰지않아 먹음직스럽고 같이 내주는 씻은김치 파김치 양념장 김 모두모두 좋았어요
여긴 재방문의사 
가성비 굿
맛있어요
말고기가 넘 맛있어요
말곰탕 맛있어요
너무 맛있어요 숨은 맛집
정말 잘먹고 갑니다 감사합니다
토박이 장터에서 말곰탕
간단히 먹으러 들어갔는데 말곰탕이 넘 맛있네요 양도 넘 푸짐하고  말고기 맛집이에요
