리뷰
양이엄청많아요
맛있어요
굿
음식이 나오는데 너무 오래 걸려서
근데 너무 맛있게 먹었어요
맛은있는데 양이 적어요
맛은있는데 느려요
닭갈비 밑반찬 모두 너무 맛있어요
재방문 할게요
인분인데 양도 많고 맛있어요 직원분도 친절하셔서 기분좋게 먹고 나왔습니다 또 방문할게요 
맛있는데 좀 짜서 아쉬웠어요
그래도 마무리 볶음밥까지 맛있게 먹었어요
배불러서 갔는데 맛있어서 다먹음
조아요
양도많고 맛있어요
주방에서 조리를 해주셔서 덜덥게먹을수 있었어요
제일 늦게까지 계시는 남자알바분
엄청 친절하세요
밥도 예술로 볶아주시고
닭갈비도 맛단데 보끔밥 꼭드세용엄청 정성스럽게 볶아주십니다
직원들이 친절하고 치즈 닭갈비 정말 맛있고 반찬과
볶음밥 정말 맛있습니다
이 날 대한민국과 이집트 축구 했었는데 이겨서 기뻤어요
굿
알바생 완전 친절 보스
""
닭갈비 먹으러 여기만 옵니다 
닭갈비뷰터 볶음밥까지 정말 맛있어요
고기 양이 좀 작긴 하지만 맛있어요
굿
가격대가 좀 있지만 음식이 맛있어요
맛있어요
생각하던 닭갈비 맛이랑은 달라요 닭을 손질해서 사용하시니 뼈가 있어서 조심히 먹어야돼요
기본으로 주시는 된장국이 제일 나았어요
맛있고 친절해요
라면사리가 천원
닭갈비는 진짜 맛있었어요 
좋아요
진짜 맛있어요
맛있었어요
맛있어요
사리한개라도 꼭추가하세요
맛 괜찮아요
맛있어욥
완전 맛있어요 사장님이 센스 있으시네요
맛은 괜찮았어요
근데 주방장님이 마스크 안쓰고 조리하는모습에 너무 놀랐습니다
마스크 착용 안하는 곳은 가기 꺼려져요
제주에서 닭갈비 맛있는 곳
매콤하니조아요
닭갈비 참 맛있어요 사장님과 직원들도 친절하고요 치즈 볶음밥 최고입니다
맛있어요
굿
좋아요
맛있고 좋아요
결혼 첫날밤 닭갈비에 맥주 굿
닭갈비 닭이 이렇게 크다니
맛있게 잘먹었습니다
