리뷰
서울에서 매번 올때마다 사고가요
친절하게 해주시고 정말 맛있어요
년전 지나가다 우연히 먹고난후 제주도 올때마다 들려요
올해 초 월에는 늦은시간 방문했더니 전체 품절나서 못먹어서 오늘은 제주도 도착하자 마자 바로 왔어요
다들 미리미리 재고있을때 오세요 과일모찌는 여기가 찐
사장님이 친절하십니다
선물용포장하러왔는데 만족합니다
쫀득쫀득 너무 맛있어요  
너무 달지도 않고 과일도 신선하고 너무 제 스타일입니다
종류별로 샀는데 다 너무 맛있어서
다음에 또 사먹으러 올게요 
특별한일이 있을때 사가는데 변함없이 늘 친절하셔서 좋아용
친구가추천해서 왔어요
엄마드릴거포장해가요
기대되네요
신선한 과일이 찹쌀 모찌속에 쏙
애들이 좋아해요
쏴장님제주도에서 인생 모찌를 만났숩니닷 제가 먹어본 모찌 중에 젤 맛있었어요 떡이 심하게 쫄깃거려서 입 안에서 춤을 추더라구용팥도 많이 달지 않고 깔끔해서 입에 착 달라붙어 과일이랑 찰떡궁합
제 최애픽은 샤인머스캣 입니당
모찌다머찌다 홍모찌
딸기모찌크림치즈 꼭드세요
넘맛나요
맛있어요
사장님도 친절하시고 메뉴 설명도 잘해주셔서 기분 좋게 선물사가요  꼭 들리셔서 선물용 추천
맛있어서 계속생각나는 맛입니다 
제주시에 유명하다던 과일모찌를 사러 왔는데 사장님도 친절하시고 보기만 해도
딸기모찌가 너무마싯어요
전보다 더 마싯어졌어요
집에갈라다가 한입먹고 다시 들어왔어요
딸기 모찌가 정말마싯어요 딸기모찌
처음 먹어보는거라 낱개로 소량포장도 가능하냐 여쭤봤더니 친절하게 해주시고 서비스도 주시고 좋았어요
안에 들어간 과일도 싱싱하고 달달하니 너무 좋았어요 젊으신 남자직원분 웃으면서 맞아주시니 기분 좋게 구매하고 갔습니다
번창하세요
제주도 도착하자마자 왔어요 사장님 친절하시고 넘 좋아요  대박나세요
두 번째 방문인데 정말 맛있어요 특히 청포도가 진짜 제 스타일입니다 강추
선물용으로 정말 좋아요
사장님도 엄청 친절하시고 
다음에도 이용할거예요
기엽고 맛있어요
가끔 간식으로 먹으려고 모찌 개 정도 사러 가는 편인데
어제는 지인한테 택배로 보내줄 선물세트 주문하러 다녀왔어요 매장 들른 김에 아들 녀석 주려고 딸기모찌랑 청포도모찌 하나씩 사고 왔고요
시쯤 방문했더니 거의 다 품절이고 딸기랑 청포도 모찌 정도만 남아 있었어요
암튼 지난번에 택배로 타지역 두분께 선물로 보내드렸었는데 너무 예쁘고 맛있다고 좋아하셨어요 앞으로도 선물 보낼 일 생기면 종종 이용할게요
모찌 피가 진짜 부드럽고 쫀득해요 다른 집 모찌랑 비교했을 때 확실히 다르고 맛있었어요  그리고 안에 과일이 진짜진짜 신선한 생과일이어서 제주도 떠나기 전에 또 와서 사갑니다
다들 아시는 과일 모찌 맛인데 딸기가 제일 맛있었어요 다른 계절에 다른 과일 모찌도 먹어보고싶어요
소문이나 리뷰 보고 찾아왔습니다 오픈시간 좀 전에 찾아왔는데도 친절하게 해주시고 일단 모찌가 되게 크고 맛있어보입니다
동생이 과일모찌 먹고싶다한게 생각나서 뱅기 타러가기 전에 들렸어요
사장님이 친절하시구 종류도 다양하고 좋아요
조금 비싸지만 선물용으로 좋아요
과일이랑 모찌랑 함께 한 입하니 달달함 속에 상큼함이 있어 맛있게 먹었습니다
모찌 기대되용
