리뷰
괜찬아요
친절 해요
친절 해요
친절 해요
홀에서 먹었는데 맛있었어요
친절 해요
굿
맛있어요
아주 깔끔하고 다시오고 싶어요
빠른 배달
아는 맛
비오는 날엔 짬뽕이지 암만
""
배고파서 사진 찍을 시간이 없었다 
다음 기회에
친절 해요
맛있어요
짜장면 천원 탕수육 미니 만천원인 가성비 짱 맛집
배달 빠르고 맛있어요
굿
맛있어요
짬뽕 국물이 진하고 맛있어서 마음에 들고 자장면도 맛있음
가성비가 좋은 편임
곱배기는 원 추가됨
좋아요
괜찮아요
오징어덥밥 맛나요
맛있어요
좋아요
굿
좋아요
맛있오요
배달 빠르고 맛있어요
매번 배달로만 먹어서 매장은 어떤지 모르겠지만 식사 메뉴는 다 맛있네요
좋아요
볶음밥이랑 오징어덮밥 맛있게 먹었어요
맛있어요
짬뽕밥볶음밥오징어덮밥 다 맛있어요
볶음밥 굿
별루
짜장짬뽕오징어덮밥 시켜서 딸들과 먹었네요요즘 오징어덥밥만 먹어요
오징어덮밥이랑 볶음밥 배달시켜서 맛나게 먹었어요
배달이빨라요
볶음밥만 먹다가 오징어덥밥 먹었는데 넘 맛있어요
고추짬뽕은 사랑입니다
볶음밥 맛있어요
단무지는 물러서 별루
비오는날은 짬뽕이죠
고추짬뽕밥 냉우동 탕수육시켰는데 다 맛있어여 무엇보다 일회용이 아닌 그릇으로와서 너무좋았어여
신제주권 최고 중국집
굿
굿굿
굿
직접방문해서 볶음밥곱배기 먹었는데 숙소서 영수증보니 결재네요
에 곱배기면 아닌가카드라고 받나
전화하니 추가라네요
제주는 곱배기
짬뽕맛집
가서먹으면 저렴하고 맛있어요
자주시켜먹어요 쟁반짜장 맛있어요 
배달시키고 분만에 와요
