리뷰
친절한직원남자분
늦저녁에 와인한병사러 밤문했어요
잔액남은 기프티콘 사용가능여부 물어봤는데
질문을 제대로 안했다고 짜증내고
기프티콘 두개 사용했는데 각각 얼마나 있었냐고 물어봤더 역시나 핀잔
휴대폰 볼시간 뺏어서 짜증을 낸건지 
근처 편의점 이용하면서 이렇게 기분나쁘긴 첨이네요
너무 기분나빠 대놓고 얘기하려다가 갑질손님이라고 할까봐 글남겨요
사장님
그알바 있으면 무서워서 다시는 못갈것같아요
사장님은 친절하다는 댓글봤는데 
딸같은 알바는 왜이리 네가지가 없는건가요
기분좋게 와인한잔하려다가 오히려 기분망쳤네요
시정부탁드립니다
남자 사장님 엄청 친절합니다
친절한 서비스에 자주가게됩니다 사장님 넘넘 친절하셔요
라면할인행사 중이에용 엄청싸요
크지 않지만 필요한 건 골고루 있어 편해요
상품이 다양해서 좋습니다
회사 근처라 자주 가는 곳 깔끔하니 좋아요
좋아요
맥주 및 간단안주
굿
굿
좋아요
좋아용
좋아요
할인 상품 다양해서 좋네요
굿
굿
취식공간있어 좋아요
친절하시고 상품이 다양해요
친절합니다
굿
굿
펩시콜라테라캔세트선넘은팝콘
소고기김밥전주비빔김밥자갈치
""
연동베스트점
굿
굿
좋아요
굿
친절해요
굿
굿
굿
근
좋아요
가게가 청결한 편이에요
다양해요
""
굿
친절하시네요
조아요
친절해요
굿
좋아요 이용하기 편리
친절해요
ㅤㅈㅓㅎ아요
좋아요
좋아묘
커피 만원 어치 계산하는데 분 넘게 걸림  비행기시간 급해죽겠는데
커피 쓸어담았더니 유통기한 지나서 못판다함
아
""
직원분이친절해요
친절해서 좋아요
알바생이 친절해요
좋아요
굿
편의점에서
만족합니다
