리뷰
굿
친절해요
아이가아파서포장주문했어요부탁드린사항잘해주셔서감사해요
맛있어요
아들이 조아하는 죽입니다
적게먹을때는 소포장이 딱이네요
항상 맛있어요
한번씩 사먹는데 깔끔하고 좋아요
""
좋아요
굿
나물비빔밤 정갈하고 맛나네여
아이가 너무 맛있게 먹었어요
죽이랑 비빔밥 맛있었어요
아픈아이 챙겨먹이느라 사진을 못찍었네요 요청사항 잘 들어주셔서 감사했습니다 또 이용할게요
굿
""
아기들 영양죽 생각나서시키는데
깔끔하고 좋아요
단호박죽 맛있어요
몸이 안좋을 때 먹을때 맛있고 좋습니다
거리도 가깝고 접근성이 좋습니다
친질하게대하고 맛있어요
전복내장죽은 맛있고 곤드레불백밥도 맛나네요
친절한 멘트까지 더 맛있게 느껴집니다
남편아파서 시켰는데 맛있어요 소분해서 포장해주시니 편하네용 밑바찬들도 다 맛있음
직원들이 친절하고 맛있습니다
여행가서 오랫만에 재방문했는데 여전히 맛있고 사장님이 너무 친절해서 좋았어요 
매장도 깔끔하고 사장님도 친절하신데 맛도 좋아서 강력추천합니다 
좋아요
아플때는 본죽이 최고
두개로 나눠주셔서 넘 좋아요
맛있어요
죽도 짠데 비빔밥에 나온 미역국 너무 짜요
맛있어요
맛있어요
""
동짓날이라 팥죽 먹네요
굿
정성이 보이는 동네맛집
맛있어요
아플땐 본죽이죠
삼계죽 처음 먹는데 강추합니다
죽 맛있어요
사장님 정말 친절하세요
좋아요
배달로 시켰는데 배달하시는 분 노려보시던데 상당히 불쾌했습니다 앞에 미리 나가있었는데 순간 눈빛이 굉장히 기분나빴습니다 가까운 거리 배달인데도 태도가 어이가 없더라구요 인사하니까 노려보는건 뭔가요 기분나쁘네요 교육 좀 부탁드립니다
친절해서 자주이용하는 매장이예요
죽은 본죽이죠
친절하고 맛도 좋습니다
뭘먹어도 굿
맛있어요
굿
포장빠르고 좋아요
팥죽이 맛있어요
쇠고기야채죽 맛있어요 
직원들 전부다 마스크 하나도 안 하고 조리중
자기들끼리 엄청 말하면서 조리중인데 저러면 침 다 튀지 않나
아플때 먹기 좋아여
좋아요
굿
맛있어요 굿
굳
굿굿
점심으로 비빔밥 배달은 여기로
굿
굿
아파트단지앞에 위치해서 접근성이 좋아요
전복죽먹었는데 색감이 흰색이라 놀랬어요 그래도 아프면 본죽이죠 
좋아요
좋아요
굿
굿
가끔오는데 포장해오는데 사장님이 친절해서
좋아요
대장 위내시경 받고 매장에서 죽과 밥을 먹고 매생굴죽과 단팥죽 포장해왔어요
굴이 싱싱했어요 매장 번창하세요
굳
좋아요
굿굿
좋아요
업무차 오랫만에 방문한 제주도입니다  
사장님도 친절하시고 음식도 맛있고 
강력추천입니다 
오늘 본죽은 정말 뜬금없이 죽이 먹고 싶어서
갔는데 불고기 비빔밥이 더 먹고 싶어졌어요
오늘은 혼밥러
조용히 먹고 싶어서 갔는데
손님이 많아서 당황
잘먹고 나왔지만 다음엔 죽먹으러 갈게요 사장님이 혼밥러인 제게 자연스럽게 주문 받아주셔서 잘먹고 나갑니다
맛있어요
맛있는데 친절해서 좋네요  다음에 또 방문할게요
영수증에 맛있게 먹으라구 글도 남겨주시고
참 친절하세요  덕분에 맛있는 한끼 하였답니다 전복내장죽 
맛있어요
친절해요
맛있어요
해물죽
제주 최고의 맛집 기분탓인지 죽에 마약을 넣었는지 서울서 먹는것보다 더 맛있네요 다른곳보딘 반찬도 두둑히 주시고 자주 애용할게요
빨리 나오고 괜찮았어요
맛있고 친절해요 
죽이 맛있어요
친절하고 좋아요
사장님이 친절하네요
친절하고 꼬막비빔밥 꼬막비린내없어요
자주 이용하는 죽 가게입니다 깔끔하고 빨라요
엄청 빨리 나옵니다
깨끗한 곳이고
맛나게 먹고 갑니다
빨리 나오고 괜찮았어요
맛있고 친절해요 
죽이 맛있어요
친절하고 좋아요
사장님이 친절하네요
친절하고 꼬막비빔밥 꼬막비린내없어요
자주 이용하는 죽 가게입니다 깔끔하고 빨라요
엄청 빨리 나옵니다
깨끗한 곳이고
맛나게 먹고 갑니다
