리뷰
매운맛 단계도 엄청나네요 
가끔씩 포장해서 먹는데 진짜 맛있어요
보통 단계 먹는데 이번엔 많이 매웠어요
볶음밥은 국룰이죠 존맛탱 약간웨이팅이있지만 맛있어요
좋아요
굿
존맛
평일인데 대기 많았어요
 맛은 있는데 맵찌질않테는 기본맛도 맵게 먹었어요
근데 양은 아쉬운
너무 맛있어요  
직원분들도 너무 착해요
처음으로 대기
없이 먹었어요
쭈꾸미하면 역시 쭈꾸쭈꾸
맛있어요 
정말 남김없이 싹 다 긁어먹었어요
매운거 잘 못 먹는 편이라 단계 시켰는데도 매웠어요 근데 깻잎과 쌈무에 싸서 먹으니 완전 굿굿 
""
같이 간 일행들도 스트레스 풀린다고 좋아했네요
너무맛있어요
감사합니다
""
줄이 너무 길어서
포장해와서 먹었는데
""
단계인데 맵네요
맛 좋아요
누룽지탕에 밥말아서 뚝딱했어요
굿그
쭈새 단계 먹었는데 맛있게 매운정도 맛있게 잘먹었습니다
너무 맛잇어요
맨날 먹고싶어요 
맛있어서 자주가는곳이예요 항상느끼지만 직원분들 정말친절하시고요
볶음밥까지 꼭 먹어야합니다
양이 적은줄알았는데 먹다보니까 충분했어요
맵긴한데 볶음밥까지 먹을수밖에없는 마성의 맛
또올게용
""
양 대비 비싼감이 있지만 마지막 볶음밥 때문에 생각날때마다 가요
웨이팅 때문에 힘들지만 볶음밥 맛있어요
좋아요
좋아요
자주 찾는 곳입니다 맛있어요 
마운맛 단계샀는데 너무맵고 간은 안되있고 
맛없었어요 포장해서 맛이 없는건지 손님많아서 포장해서 숙소에서 먹었는데 실망입니다
맛있어용
마ㅤㅅㅢㅅ
쭈꾸쭈꾸는 사랑입니다
너무너무 맛났 습니다
여러분 정말맛있어요
웨이팅 기다리고 들어갔는데 만족맛있어영
단계 했다가 너무 매워서 단계로 다시 추가주문해서 먹었는데 맛있음 또가고싶음
존맛
모든게 존맛탱
맛있어요
맛도 노멀하고 가격에 비해 양이 너무 부실합니다
 너무 양이 적고 그래비해 가격은 넘 비싸네요
대기표 받고 기다리기까지 했는데
가본찬도 없어요
맛있어요 쭈삼은 역쉬 군만두는 필수탱
말해뭐해 존맛이지뭐
깻잎에 쭈꾸미 싸서 먹으면 맛있고 볶음밥이 맛있어요 
단계시켰는데 자극적이지 않고 맛있어용
쭈꾸쭈꾸는 사랑이죠 너무 맛있어요 완전 먹고나서도 또먹고싶고  중독입니다
넘 맛있네여
쭈꾸미 볶음밥도 최고
매운데 진짜 맛나요
볶음밥 꼭 먹기
맛있어요
긋
마요네즈랑 날치알조합이 환상임
굿
진짜 제주 최고맛집
굿굿
너무너무너무맛있어요여덟시쯤갔는데도웨이팅이있었지만기다린만큼너무맛있고깻잎이나서비스가후해서정말좋아요술도술술들어가요최고입니다
여전히 맛있어요
굿
웨이팅이 쪼금 빡쎄지만 넘 맛있는 쭈꾸쭈꾸
맛있어욥
단계인데도 매워요  근데 맛있네오
단계도 불닭정도의 맵기예요
맛있습니다
맛있어용
""
굿
""
굿굿
굿
굿
굿
맛있어요
굿
굿
맛나요
맛집이라 항상 번호표 뽑아요
쭈꾸쭈꾸 역시 맛있어요  
늘 친절한 기요미 매니저님
센스 쩔고 넘나 고마오요 
매니저님 때문에 웨이팅 쩔어도 와야디
쭈꾸미가 꼬들꼬들 맛있고 양념도 맛있고 또 가고 싶네요
맵찔이라 단계도 매워서 단계로 먹었어요
매콤하니 저한테는 딱이네요
굿
볶음밥이 싱거워서 아쉬워용
가게는 협소하고 청결하지못하지만 옛날분위기 맛으로먹어요
맛있어요
단 전 맵질인데 안 맵게 해달랬는데도 조금 맵네요
맛있어요
마싯어요
맛있어요
너무맛있어요
쭈삼새 맛집
정말 맛있어요 직원분들도 친절하고 좋아요
맛있어요
그저그럼
맛있고 좋아요 진짜 
너무좋아요
맛집이라 해서 가봤는데 맛있지만 양이 조금 적고 들어가는게 별로 없어서 아쉬워요
별로
직원들 불친절에 맛은 맛탱이갔음
""
존맛탱
너무맛있음 계란찜은비린내나여
머리묶고 링귀고리 낀 남자알바생 진짜 센스 굳
진짜너무너무 시원시원하게 잘하시는거같아용  
진짜 서빙도 볶음밥도 척척 진짜 그분 덕분에 기분좋게 먹고갔어용 아글고 맛도 최고
자주가는 맛집 매운거 땡길때 죠아염
너무 맛있고 다른 리뷰보니 직원 불친절하시다고 했는데 딱히직원분들 친절하세요쭈꾸미도 맛있고 계란찜이 진짜 맛있습니다또 갈께요
우선 쭈꾸미는 맛있게 잘 먹었습니다 
근데 손님이 들어왔을때 대기가 있으면 카운터에서 번호표 받아가라고 말 좀 해줬으면 좋겠네요 손님이 들어왔는데 아무도 응대안하고 빈자리에 앉으려고 하니 그제서야 대기있다고 하시는데 엄청 민망했네요
우선 직원분 친절에 감동 여러번음식도 너무 맛있었어요맵찔이라 단계 먹었는데 단계를 많이 드시더라구요마지막 날치알치즈볶음밥까지 기분 좋은 식사였어요담에 제주가면 또가야겠어요
맛은 좋으나 양이 작음
시간이상 기다려서 먹었으나 후회됨
맛있어용
알바생 서빙 속도 느려서 답답하지만
맛은 괜찮아요
줄서서먹을정도는 아니지만 저는 줄서서먹었어요 
맛은최고지만 알바생들 일할 의욕없어보여요 저도 장사하는 사람이지만 테이블 순환이 빠를수있는데 너무 느려요 사장님이 가게에 계셔야 될거같네요
맛은 최고에요 너무 답답해서 리뷰남깁니다
맛있게 매운곳
맛있어요  매운맛이 맛있게 매워요
번째나 소주가 한병씩 추가로 금액이 찍히네요
소주 주문하면 알바가 계산찍어놓고 깜박해서 다른 알바한테 소주달라하면 또 찍어서 번씩이나 금액이 달라서 추가계산할뻔
""
꼭 계산서 확인하고 계산하세요
추가된금액있어서 꼭 확인해야되요
""
추가시킨 계란찜이 계란찜이 아닌 계란탕이네요
계란후라이도 이물질이 묻어나오고
위생에 신경써야할듯
양도 딱 적당하고 맛ㅤㅇㅔㅆ게 매워요
굿
언제나 최애 쭈꾸미집 맛있어요  웨이팅이 정말 힘들지만 
""
맛이 변한건지 모르겠는데 다음날 배 아파 죽을뻔했어요
화장실을 하루종일 들락날락
내 인생 쭈꾸미집
볶음밥이 찐임
엽떡맛
맛있는데 웨이팅 너무 길어요  
늘 존버해서 먹습니다
짱맛
단골 쭈꾸미집  구제주도에도 체인 있었으면 
웨이팅 너무 길어서 힘들지만 맛있어서 한달에 한번 찾게되는
존맛
맛있어요 
진짜최고
근데 단계도 매워서 못먹어요
존나 맛있어요 여기
맛나요
기다리는건 싫치만 기다리면서 먹어야한다능
단계별 선택이 가능한ㅤㄷㅔㅎ
단계 매콤하니 맛있네요
쫀마탱
존맛
""
정말 최애맛집
대기하는거싫고 줄서기싫어해도
여기선한다친절하진않지만 맛있으니패쓰
화욜맛집 쭈꾸미 쭈꾸쭈꾸 제발대기없이먹쟈
넘마싯소요
알바생도 친절하구 맛있어요
음
주차불편대기해야함
맛은 있습니다
쭈꾸미 정말 맛있습니다
구성 분위기 전반적으로 뻘주가 더 좋았는데 
없어져서 대안이 없어 다시 오게 됨
저녁 항상 대기 있고 북적이는데 그정도는 아닌거 같은데
맛은 있음
맛있는데 넘 시끄러워요
존맛
""
정말 최애맛집
대기하는거싫고 줄서기싫어해도
여기선한다친절하진않지만 맛있으니패쓰
화욜맛집 쭈꾸미 쭈꾸쭈꾸 제발대기없이먹쟈
넘마싯소요
알바생도 친절하구 맛있어요
음
주차불편대기해야함
맛은 있습니다
쭈꾸미 정말 맛있습니다
구성 분위기 전반적으로 뻘주가 더 좋았는데 
없어져서 대안이 없어 다시 오게 됨
저녁 항상 대기 있고 북적이는데 그정도는 아닌거 같은데
맛은 있음
맛있는데 넘 시끄러워요
