리뷰
소소
굿굿
좋아요
 굿
굿입이다
제주위트에일 캔 천원 행사 굿굿
감사합니다
첫번째방문
굿굿굿
가까워ㅤㅇㅛㅈ
친절하셔서 좋았어요
""
굿굿
좋아요
굿
굿
굿
굿굿
굿
굿
굿굿
참여
좋아요
굿굿
굿
굿둣
굿
ㅤㄱㅠㅅ
보통
굿
ㅤㄱㅠㅅ
조어요
굿
굿
굿
첫 방문입니다
굿
가격이 다른 편의점에 비해 좋은편
긋
직원분 친절하시고 상품도 다양하니 있어서
좋았어요
매장이 넓고 깨끗해요
좋아요
여행중 만난 친절한 지점
굿
상품이 많아서 좋은데
직원이 너무 불친절
제주도 물 시원함 
굿굿
굿잡
넓고 쾌적해요
아르바이트하시는 분 조금만 더 친절하시면 좋을 것 같아요
좋아요
저녁 후 아스크림 먹으러
역시 참깨라면
저렴한 라면
굿
친절쓰
굿
조아요
물건도 다양하게 많고 직원분 친절해서 좋았어요
좋아요
굿
가까워서 이용합니다
씨유가있어서 편리하게 구매가능
굿
편의점이 크고 상품을 많이 갖고있습니다
""
소분된 과일부터 주류까지 다양합니다
ㅤㄱㅠㅅ
굿굿굿
좋아요
좋아요
좋아요
좋아요
굿
호텔 앞 
굿
가까운 다른브랜드 편의점보다 상품이 더 많고 시설 좋습니다
굿
굿
조아요
매장 넓고 물건도 많고 좋아요
굿
넓고 상품 다양해요
굿굿
좋아요
좋아요
굿
좋아요
굿
굿
굿
굿굿
굿굿
좋아요
월드컵 응원하며 먹으려 과자 샀어요
좋아요 다른분들은 모르겠고 밤늦게 계시는 아주머니분이 친절해서 좋아요
친절해요
좋아요
좋아요
굿굿
긋
상품이 다양해서 좋아요
굿
행사되는거좋습니다
물 행사중
""
굿
굿
굿
좋아요
굿
굿
굿
굿
굿
굿
굿
굿굿
좋아요
굿
굿
굿
필굿 굿
좋아요
""
갑자기 자기전에 야식이 땡겨서 이것저것 막 사왔는데
역시 여기 사람이 엄청 많이 왔다갔다하는 곳이에여 근데 빵종류는 많이 없어서 아쉽
특히 식빵이나 모닝빵
굿굿
매장깔끔하고 찬절해요
굿
굿
긋
굿
""
구뜨
조아요
필굿이 굿굿이ㅤㅈㅠㅇ
국
굿굿
좋아요
굳
굳
좋아요
굿
겟커피 맛나여
좋아요
완전 친절하시고 좋아요
굿
굿
굿
굿
좋아요
좋아요
굿
저렴해요
""
굿
굿
굿
굿국
굿
좋아요
굿
굿굿
좋아요
좋아요
굿
좋아요
좋아요
굿
굿
굿
굿굿
굿
굿
굿
굿
굿
굿드
굿
굿굿
""
""
굿
긋굿
굿굿
굿
굿굿
굿
굿굿
굿
굿
굿
굿
굿국
굿
굿
굿
굿
굿
좋아요
좋아용
굿
긋긋
굿
굿굿
좋아요
굿
긋
굿
굿긋
굿
굿굿
굿
굿굿
구긋
굿
좋아요
굿굿
굿
굿
굿굿
굿굿
굿굿굿
좋아요
좋아요
좋아요
좋아요
굿굿
굿
매장 크고 종류 많아요
좋아요
굿
굿굿
굿
굿
굿굿
굿
굿굿
조아요
굿
굿
아주좋아요 아주좋아요
굿
굿
굿
굿
굿
굿
친절해요
굿굿
좋아요
좋아요
굿
굿
굿굿
굿
굿굿
굿
굿
굿
요새 사이다랑 스프라이트 등 원쁠원하는 거 많아서 좋아요
굿
굿
좋아요
좋아요
좋아요
굿
좋아요
좋아요
매장이 커서 좋아요
편리해요
청결해요
굿
좋아요
굳
""
친절해요
굳
조아요
좋아요
좋아요
연동 번화가에 있는 매우 넓은 편의점입니다
""
이 쪽 부근이 차량이 복잡한데 여기 앞에 잠깐 주차할 수 있는 것이 장점입니다
호텔근처라 편해요
친절해요
좋아요
좋아요
좋아요
굿
굿
친절해요
""
좋아요
호텔앞이라 편하게 사용하기 좋아요
친절해요
좋아요
좋아요
좋아요
굿
좋아요
굿
굿
깨끗하고 친절해요
굿
걍
친절해요
좋아요
좋아요
좋아요
굿
친절해요
좋아요
""
굿
굿
편해요
호텔근처편의점 늦은시간까지 
""
제주출장차 와서 늦은저녁 해결할곳이 없다보니생각보다 맛있었어요
""
좋아요
굿
조아요
굳
친절해요
종류도 많고 매장고 크고 다 좋은데 계산하는분이 한분이라 오래 기다려야하는게 단점
굿
굿
굿
좋아요
좋아요
""
""
굿
좋아용
좋아요
좋아요
좋아요
편하게 이용
""
""
상품 많음
감사합니다
""
""
""
""
좋아요
조아요
좋아요
좋아요
친절해요
좋아요
친절해요
좋아요
""
굿
굿
직원들이 하나같이 응대는 없지만 
물건이 많아서 좋음
전국 불문하고 여기처럼 평일 주말 시간대 불문하고 점원들이 별로인 곳 처음봅니다
""
이럴거면 일을 하질말던가 
상대방까지 불쾌하게 하는 편의점은 
처음이네요
다신 안갑니다 
완전 ㅤㅅㅞㅅ
친절해요
숙소앞이라 편하게 이용
굿
친절해요 매장이 넓고 깨끗 해요
좋아요
좋아요
좋아요
굿
잘 이용하고가요 감사합니다
좋아요 추천해요
좋아요
직원분친절
좋아요
좋아요
좋아요
굿
좋아요
불친절하고 개싸가지 없음
""
좋아요
좋아요
좋아요
친절해요
좋아요
좋아요
친절해요
""
굿
굿
좋아요
편의점 연동
편의점
좋아여
굳굳 
친절하심
굳
잉
나름나름 괜찮답니다
지금 근무중이신분 완전 친절하세요
친절해요 앉아서 먹을곳이 있어서 좋아요 깔끔해요
""
제주까지 가더라도 편의점
감사합니다
좋아요
