리뷰
""
굿 좋아요
서비스 반찬이 너무 잘 나와용
고등어구이 멜조림에 젓갈 쌈배추ㅤㄲㅏㅈ지 너무 잘나오고신선해여
""
좋아요
각재기국 맛있어요
조아여
사장님 이신지 일하시는 분인지
마스크 않쓰고 전화기를 좌측 어깨에 걸치고 통화 하면서 반찬함에 반찬을 가져다 주는데 반찬에 침이 다 튀어 들어가는 느낌
가뜩이나 코로나 시국에
반찬 당연히 다 남기고
멜국은 비리나 된장과 가져다준 양념장을 섞으니 그나마 괜찮아 졌는데
또 하나 문제 양념장이 큰 그릇에 들어가 있어서 앞에 사람 숟가락으로 푼 흔적이 그대로 있슴
""
이곳 청결 전혀 신경 않쓰는 곳
생각보다 비리지 않고 맛있었어요 
사장님도 친절하세요 
각재기국 첨먹어봤는데 맛있고 해장됨
완전 맛있어요 
돌하르방 식당에서 각재기국 먹기
좋아요맛나요
각재기국 자체는 시원하고 맛있으나 단골 손님으로 보이는 분들이 들어와서 소리를 높여 이야기를 하다가 담배 피우길래 먹다가 나왔습니다 화가나서 나왔는데 경황이있엇으면 신고했어야 하는데 말입니다
""
각재기국에 멜조림 맛있어요
