리뷰
동네 맛집인 것 같아요 
동네맛집 같아요
귤도 서비스로 주셔서 잘 먹었어요
가브리살이 특히 맛있어요
비빔냉면과 밑반찬들도 참 맛있어요
좋와요
음식들이 전체적으로 맛있어요
제주에 오면 꼭 가서 먹어요 갈비 정말 맛있어요
맛있었어요
가격도 적당하고 양도 많네요
동네에서 편하게 가기 좋은 곳입니다
일하시는분들도 매우 친절하시네요
좋아요
""
제주 들리면 꼭 들리는 맛집입니다
제주도 방문하면 꼭 다시 방문할 맛집입니다 
목살 오겹살 다 맛있어요
""
정말 맛있어요 제주 갈 때마다 먹는 곳
찐로컬맛집
맛깡패 친절짱
고기도 다 맛있고 냉면도 입가심하기 좋네요
늘 친절한 사장님
믿을수 있는 제주돼지
굳
고기가 도톰하고 맛잇어요
굿
