리뷰
샌드위치는 여기서만 먹어요 너무 너무 맛있어요 여기 지역 특성상도청근처 일요일 휴무인 곳이 많은데 이곳은 영업해서 더 좋아요 또 들릴게요
교육때문에 일주일 내내 점심을 여기 샌드위치로 먹었어요 
야채도 듬뿍들어있고 완전 신선하네요
맛도 맛이지만 사장님 넘 친절하시고 가성비 너무 좋아요 
재방문 의사 입니다
사장님 번창하세요
치킨텐더 샌드위치 맛있어요
햄치즈 후라이 샌드위치 맛있어요
항상 샌드위치는 샐러두잇
정기배송도 먹지만 휴가날 포장으로도
먹으니 맛있네요 
배송으로도 먹고있어요  
쉬는날 주문해서 먹으니 배송이랑 똑같이
신선하고 맛있네요
식단 관리하려고 가끔 점심을 주문해서 먹는데
맛도 괜찮고 친절합니다
사진이야 메뉴판에 나와있는 제품이랑 일치하니 보탤 필요는 없을거 같구요
사무실로 가지고 와서 먹는지라 일회용품 빼달라는 요청글을 남겼었는데
그것도 기억을 하고 있더라구요
근데 금요일에 일찍 마감을 하는게 좀 아쉽긴 합니다
요게 와인이랑 같이 먹을 때 좋은데 아쉽긴 하지만
여태 먹은 샌드위치 중 여기가 제일 맛있어요 또 갈게요
에그범벅 샌드위치 맛있어요
와사비튜나샌드위치 원
맛있어요 와사비 맛 강하지 않고 깔끔하게 너무 맛있게 잘 먹었습니다 
샐러드 정기배송 회 원
기대됩니다 
""
 엔간한 반찬배송보다 마음에 들어요
첫 주문인데 크래미가 가득 들어있어서 너무 좋았어용  집 근처인데 모르고 있었네요 다음번엔 꼭 사진찍을게요
포장주문해서 먹었어요
맛있게 잘 먹었습니다
햄치즈후라이샌드위치 원  통밀빵 변경 필수 원  원
빵 변경이 필수로 되어있어요  선택변경이 안됨
야채 풍성하고 맛있었습니다
크래미범벅샐러드 원
맛있게 잘먹었습니다
닭가슴살샐러드 원
잘먹었습니다 푸짐하니 좋았어요 
굳
맛있어요
