리뷰
제주도 여행왔다가 아침 카페인이 땡겨서 지나가는길에 핫스팟 발견
매장 아쥬 깔끔쓰
분위기좋아서 시진찍기 좋네요
가성비 좋고 종류가 다양해서 굿굿
""
""
가성비 좋은 까페
사장님 바뀌셨는데 친절하시고 분위기도 깔끔해졌네요
커피크로플
맛있어요
사장님이 바뀌셨나봐요 그전보다 젊으신분이시던데 맛도 양도 훨씬나은듯요
탐전카드가 이젠 안된다하시네요
조아요
좋아요
이뻐요
""
좋아요
맛있어요
음료도 맛잇구
사장님 넘나 친절하세용 
커피향좋고 인테리어 이쁨 또올깨여
담백한 맛이 좋네요
서비스 좋아요
맛있고 가성비 좋아서 자주 이용해요 사장님 친절하고 항상 웃으며 대해주셔서 기분까지 좋아지네요 
집 근처라 자주 방문해용 
사장님께서 엄청 바빠보이시는데 항상 친절하시고 맛있는 음료 만들어 주셨어요
대박나세용 
남자화장실
주차창 없어요
맛있어요 가격도 저렴하구용
군
매장이 예쁘고 청결하고화장실도 깨끗해요
친절해요
좋아요
주문은 키오스크 매장이 깔끔하게 잘되어 있어요
가격도 착하고  맛잇어요
망고쥬스  
사장님 친절하세요
조아요조아요
좋아요
굿
가성비 좋은 봄봄 입니다
친절해요
