리뷰
굿굿
굿
사장님이 친절해요
너무좋아여
양념치킨소스 많이주셔서 좋습니당
사장님 직원분 너무 친절하셔서 기분이 좋았어요 치킨 토실토실하고 양념듬뿍 치팅 제대로 했습니당 감사합니다 
맛있어요
마늘 간장치킨 매콤하고 맛있어요
새우튀킴도 아이들이 너무 좋아해요
