리뷰
반찬도 맛있고 닭도리탕안주용 대접에 나와서 맛있어요 두명이서 밥공기 한개반씩 해치울 수 있을정도로 맛있고 양이 많아요
맛잇어요
전복삼계탕 맛있다
전복삼계탕 맛있어요깍두기 국물 넣어서 드셔보세요
삼계탕 괜찮았어요 닭 다먹고 죽이 너무 묽지 않으면 더 좋을 것 같아요
통 전복 하나 들어있는 전복칼국수
양은 많으나 좀 짜다
다른 메뉴보다는 나음
착한가격 먹으만합니다
닭내장탕은 정말 별로
양은냄비에 끓여서 나오는데 펄펄 끓어넘치는게 전혀 깔끔하지 않았음
내용물도 부실
닭 내장 몇 가닥 양파 파 정도
오히려 전복칼국수가 내용물도 실하고 맛이 괜찮아보였음
