리뷰
굿
신선햐요
사위랑 남편이랑다 못먹었다고 
아쉽네요
굿
깔끔하니 잘 먹었네요
마지막에 매운탕이 아니라 생선과 함께 끓인 미역국이라 독특했어요
굿
좋아요
지리도 매운탕도 많이짰어요
가격대비 보통이었습니다
맛이써요
""
굿  친절하고 맛나요
넘 괜찮음
맛있어요
좋아요
맛은 나쁘지 않은데 가성비는 정말 안 좋은 곳
좋아요
옥돔구이 맛있어요
먹을만해요
고급스럽고 맛있어요
