리뷰
""
다양하게 있더라구요
물건이다양하고 친절해요
돼지양념구이 별로
수입산 냄새남
매콤찜닭은 브라질산인가 였는데 괜찮았음
닭까지 수입할줄모르고 샀음
집 근처에 오늘의 쉐프가 생겨서 좋다
불고기 알탕 맛있다
굿
