리뷰
생갈비 맛집 한달에 한번은 거의 무조건 가는 듯
양파많이먹는 가족하면 사장님도 알아보실듯하네요 양념갈비도 맛있고 찌개도 너무 맛있어요
흑돼지 먹었어요
잡내없이 맛있네요
잘 먹었습니당
생갈비 맛있어욤
맛있어요
배부르게 잘 먹었어요
아이들밥 두 공기씩 대박
연동 최고 맛집
친절하고 꽃갈비살 존맛
맛있게 먹고 왔네여 사람들이 많고 이모님 친절하십니다
굳
반찬이 매일 똑같지 않아요
그런데 모든 반찬이 맛나요
언제나 친절하시고 고기맛도 최고예요
