리뷰
맛있어요
전화로 문의드렸는데 정말 친절하십니다
맛도 있어요 남은거 다음 날 데워서 먹었는데도 맛있었습니다
너무 맛있어요
첫방문
사장님 재료도 너무 신선하고 맛있어서 행복한 저녁됐어요  아기도 밥한공기 혼자서 다먹어버렸어요 서비스로 주신 콩나물국에 계란찜 최고 최고  
서비스도주시고 맛있어요
맛있게 잘 먹었어요
집에서 가까운 곳이라 가봤는데 기대 이상으로 양도 많았고 가성비도 좋았고 아구찜 구성도 좋았어요 심지어 정말 정말 맛있었고요 자주 갈 거예요 일하시는 분들 모두 다 친절하셨습니다  최애의 아구찜 집이 된 것 같습니다 
일단 친절하고요
음식이 다 맛있어요
가성비 짱입니다
정말 맛있어요 
강추강추합니다
맛있어요
롯데 호텔에서 가까운 거리와 음식의 양이 푸짐한게 좋았어요 친절하시고 서비스도 주셔서 맛있게 잘 먹었습니다 
제주도 여행객 입니다
사진은 정신없이 먹다가 다 먹을쯤 생각나서 찍었어요 밤에 야식먹으려고 들어왔다가 푸짐한 양에 식사하고 갔습니다  사장님 너무 친절하시고 아구찜 양도 많고 칼칼한게 엄청 맛있어요 
꼭 드셔보세요
