리뷰
조용하고 깨끗하고 친절하고 신선하고 맛있습니다
달리 뭐가 더 필요한지
스끼다시는 제철 해산물로 나오고 회는 선어입니다
메로대가리 구이까지는 잘나올 수 있지했는데 뜬금없이 튀김은 또 왜이리 맛있는지요
맛있게 잘먹었습니다
신라스테이 숙소 근처 횟집 찾아보다가 방문했는데 사장님께서 푸근하시구 친절하셔서 편안한 분위기에서 맛있게 먹고 왔어요 다음에 또 방문할게요
사장님 너무 친절하셔요
""
제주도민이었다면 단골됐을 것 같아요 너무 맛있어요
밑반찬도 많이나오고 회덮밥 회초밥먹었는데 너무 맛있었어요  회덮밥은 회도많고 아주 고소하고 신선했어요
따뜻한 물을 난로에서 끓여주셨는데 물도 맛있어요  사장님 친근하고 친절하시고 제주어도 알려주셔서 감사합니다  
사장님 친절하시고 음식 진짜 맛있습니다
맛있어요
""
좋아요
포장했는데 이렇게 많이 주시는줄 몰랐어요 잘먹었습니다
회는 찰지고 좋았는데요먼가 허전한 느낌가성비 면에서는 그다지세트 주문시 그래도 쓰시 ㅤㅁㅕㅈ개라도 넣어주시면 좋았을건데탕 나올때 마끼라든지 알밥이라도 좀 주면여튼 싼 가격에 무리한 욕심일지 모르겠지만 푸짐히 먹고 나왔다는 느낌은 솔직히 좀 아쉽네요  
깔끔한음식쌈빡한 분위기
맛난 음식넘 좋네요
로컬 맛집인둣
고수의 향기가 
