리뷰
맛있고 양많고 친절합니다
가성비가 좋아요
맛있어요
그저 그래요
맛있습니다
간단히먹기좋아요
너무 바쁘긴해도 저의애들도 챙겨두주시고친절하고 맛있어요 주변술집이 없는데 요기있어서 좋아요
차로 좋네요 
가성비 좋은 맥주집
맛은 좋고 특별히 불친절하진 않았어요
그러나 창문을 열어놔서 모기가 많구 마감시간 안내없이 옆에서 바닥 쓸기 시작하길래 뻘쭘했구 젖은 메뉴판 모르고 주셨겠지만 여러모로 배려는 부족하다 느꼈습니다
굿
체인이라 그런지 양에 비해 음식 가격이 조금 높지않나 싶음
그래도 사람은 많더라
