리뷰
사장님이 친절하시고 물건 많아요
굿굿
좋아요
가끔
갑니다 
굿
쥔장이 친절한데 현금찾는 분들이 많이 옵니다
현금인출기에서 돈 촤르르 세는 소리가 쉴틈없이 들리는
좋아요
좋아요
약국엔 없을수도 있어서 편의점을 이용했다
직원들이 친절해요
넓고 깔끔하고 좋아요
친절해요
좋아요
굿
가까워서 자주 가요
좋아유
굿
굿
굿
무난합니다
좋아요
구
굿
굳
굿
굿
좋아요
굿
좋아요
좋아요
굿
굿
굿
좋아요
군
굿
굿
굳
굿
굿
""
좋아요
굿
굿
굿
여학생 포스에서 결제하는데 진짜 너무 불친절하네요
짜증내면서 일할거면 일을 하지 말던지 에휴
굿
생수 가성비 굿
짜파구리 맛있어효
굿
굿
굿
친절해요
굿굿
굿
좋아요
좋아요
자주가요
음
좋아요
좋아요
할인이 포스기에 적용이 안된다 그러셔서 할인 못받았어요
메뉴 다양해요
사장님 친절하고 제품 다양해요
제품 다양하고 친절해요
굿굿
