리뷰
굿
친절해요
잘 먹고 남은걸 포장 부탁드렸는데
밑에 깔았던 종이 그대로 은박지에 넣어주셨다는
맛나영
사장님 친절하시고 치킨도 맛있습니다
맛있어요
파닭 존맛탱이에요 
치킨 맛있어요
""
맛있어요
너무 맛있게 잘먹고왔습니다
음식도 맛있고 먹고가기도 좋고 너무 친절히 잘해주시네요 
저희 일행이 좀 시끄럽게 놀다와서 많이죄송했는데 웃으면서 다 받아주시고  너무너무 감사합니다 치킨이나 다른 메뉴도 맛있어서 자주 먹으러 갈게요
치킨 맛있어요 
양념과 간장이 참 맛있어요
사장님도 너무 친절하시고 동네 치킨집중에 제일맛있어서 자주먹는곳입니다  강추드려요 
맛있고 가성비 짱
생맥주에 치킨 완전 시원하고 맛있었어요  엄지척
진짜 꿀맛탱
디디치킨 세가지 맛 먹방
디디치킨 세가지맛의 묘미
디디치킨 세종류 맛 후라이드 양념 간장맛 치킨 먹방
오 가지 맛 너무 굿입니다
갓 튀겨 주셔서 너무 맛있었어요 특히 간장 치킨이 너무 맛있네요 포장했는데 사장님도 너무 친절하시구 시간에 딱 맞게 해주셔서 너무 감사했어요 일단 바삭바삭한 게 너무 맛있네요
