리뷰
혼밥하기 좋고 반찬들이 다 맛나요
짱
굿
굿굿
백반 인분에 메인요리가 가지
닭도리탕 큰 냄비로 내어주시고 제육볶음에 접시에 고봉쌓아서 주신 갈치조림까지밑반찬도 집밥맛
전체적 음식이 외식에서 먹던 달콤 매콤 짭짤이 아닌 설탕 적게 넣은 집밥맛
세상에 이렇게나 양도 푸짐하고 여행에 지친 입맛을 회복해버림
추천 추천
김치 사는곳 사장님 추천으로 왔는데 
맛있고 사장님 반찬 밥 막 더 챙겨 주시고 
정말 엄마밥 먹는거 같았어요
자주 올께요 사장님
맛있어요
""
푸짐하고 좋아요
맛있고 푸짐합니다
오 맛있어요
