리뷰
너무 맛이써요 차돌 굿 
오짱 맛나요
친절해요
금요일 저녁에 갔는데 알바생분이 배달이 밀렸다고 오래걸린다고 하셨습니다
주문하고 분 정도 후에 음식이 나왔습니다
음식은 역시 맛있었어요 
조아요
친절합니다
포장 방문했는데 주문 누락에 저희보다 늦게온 테이블은 이미 다 먹고 떠난 시점에 음식포장찾아서 왔구요
돈까스 소스 없이 왔네요
전화해도 연결이 어렵네요
너무 맛있어요 차돌 짱이에요
""
좋아오
좋아요
맛있어요
차새대 떡볶이 먹어봤는데 자극적이고 매콤 짭짤합니다
대창때문인지 기름이 조금 많구요
볶음밥은 필히먹으면 좋아요
""
진짜 오랜만에 가본 청년다방  맛은 여전히 그대로 맛있네요 치즈볼도 넘흐 맛있고  떡볶이 남아서 포장 부탁했는데 친절하게 포장해주심 
맛있어요
목포 청년다방 중에서는 재료 아끼지 않는 느낌이고 맛있어요 다만 어린 분들이 하셔서 그런가 조금 불친절하기도 하고 알바하는 분인지 사장님인지 아는 분들같았는데 주변 테이블에 시선이 갈정도로 큰소리 내면서 떠들고 그러더라구요 물론 그럴 수 있지만 손님의 눈으로 보기에는 별로 좋지 않더라구요
떡볶이는 맛있었습니다 하지만종업원 교육 다시 시키셔야할듯 
차돌떡볶이에 깻잎 기본으로 나오는지 물어봤는데 그런다고 함 근데 보니까 깻잎이 안나옴 
깻잎 왜안주냐고 하니까 한참 걸려서 주더니 추가요금으로 들어가있네요  기본적으로 종업원 응대가 느리고 친절하지 않아요
커피가 맛있다 해서 주문해서 먹음
항상 맛있게 먹고가는거같아요
오짱 맛있어요순대는 꼭 추가하세요
떡볶이가 잘라져서 조금 아쉬웠지만 맛있었다
맛있어요
맛있어요
좋아요
조아요
좋아요
좋아요
좋아요
쫌 달지만 맛있게 먹고 왔어요 한라봉에이드도 맛있네요
좋아요
좋아요
그저그래요
친절해요
친절하세요
빠르게 나와요
맛있어요
쫄면사리 추가하니 더 맛있게 배부르게 먹었네요
걍그래요
차돌떡볶이는 언제나 맛있습니다
근데 알바생 분들은 다시 뽑던지 교육이 필요해보입니다
이 메뉴 주세요 콜라 부탁드려요 단무지 좀 더 주시겠어요 등의 주문부터 식사까지 많이 말했는데 알바생은 단 한번도 네라는 대답을 하지 않으시더라구요
게다가 계산할 때 원입니다라고 하지도 않고 그냥 카드만 받은 다음 영수증 드려요라는 말이 끝
맛있게드세요라고 하는 건 바라지도 않습니다
그냥 네 한마디가 어렵나요 가격 알려주는게 어려워요
알바생 때문에 다시는 안갈 듯
명이서 세트를 먹어도 넉넉했고 맛있었어요
맛있어용
좋아요
어떻게 홀이 배달에 밀릴수가 있죠
배달 개 나가는 동안 홀에 저희밖에 없었는데
분 넘어서야 요리를 받았어요
그것도 감튀는 다 식어서
알바생도 불친절하고 요리하신 분은 마스크도 안쓰셨더라고요 이곳은 배달로만 먹어야 할까봐요
항상 맛있어요
굳
좋아요
좋아요
통으로 튀긴 오징어와 떡볶이가 잘 어울립니다
맛나요
감자튀김 맛있어욥
맛있어요
친절하세요사장님  맛도있습니다
오랫만에 맛있게 먹고 왔어요
맛있어요
좋아요
굿
맛있어요
맛이 참 좋아
넉넉한 인심
불향은 커녕 고기에서 냄새나고 너무 달아요 그리고 알바생들끼리 주방에서 시끄럽게 웃고 떠드느라 손님이 온지
간지도모르겠대요
맛있어요
대박
떡볶이의 신세계네요
소불고기에 쫄깃한 떡
바삭튀김 쫀득치즈볼
다맛있어요  
맛있어요
번째방문
청년다방은 어디든 맛있네요
믿고 먹는 청년다방입니당 맛있어요
근데 나오는데 시간이 꽤 걸리고
떡에 머리카락이 붙어있어서 재조리 해주셨어요
그래서 시간 더 걸린듯
차돌 떡볶이 존맛탱입니다
깔끔하게 맛있어요
떡볶이 맛있어요
맛있어요
좀 늦게 나오는편인데 맛있어요 오징어들어간게 맛나요
맛있어요
짱 맛나용 떡뽁이
맛잇어요
맛나게 잘먹엇어용
처음 가본 곳
맛있어요
특히 차돌떡볶
차돌떡볶이 너무 맛있어요 
청년다방 맛있엉
또 방문했어요
떡볶이 생각날 때마다 자주 가는 곳인데 세트 시켜서 떡볶이랑 감튀랑 에이드먹으면 완죠니 배부르고 좋아요 떡볶이는 차돌떡볶이가 맛있어요
