리뷰
불맛맛있어요
맛있게 배부르게 알차게 잘 먹고 갑니다
매운걸 좋아하는데 보통맛은 딱 맛있는 맛이었어요  다음엔 매운맛 도전 
파전 낙지볶음 둘다 짱맛
""
낚지볶음 인분 원
계란찜은 천원
낙지가 상당히 통통한데 통째로 나와서 짤라 먹게 되었네요
적당히 매콤하고 달달한 중간맛 낚지볶음 맛있게 먹었습니다
포장했는데낙지보다양배추야채가더많은낙지볶음은처음이었네요
맛나요
엄청 맛있어요 순한맛 했는데 맵찔이 두 명이서 딱 알맞게 먹었네요  소면도 맛있고 밥도 나와요
그냥보통입니다
맛나게 먹어써여
맛있어요
""
""
맛있어요
파전 추천하는데 못 먹어 봤네요
굿
매콤하고 낙지도 많아 좋아요
좋아요
너무 맛있어요
소면추가
맛있어용
낙지가 부드럽고 맛있었습니다
가성비쓰레기 맛도없어요 다신안갑니다
예전에 양많아서 엄청 남기고 엄청 맛있어서 여러번 간 기억 있어서 오랜만에 다시 갔는데 주인이 바뀐건지 맛도없고 양도혼자먹기도 부족할만큼 나왔어요 낙지는 셀 수 있을만큼 엄청 조금 나왔고 엄청 짰어요
비빌때 주시는 김은 엄청 눅눅하고 오래된 냄새도 났고 콩나물은 그냥 생 콩나물 씻어서만 나온거같이 콩나물 비린내가 너무 많이났어요
그리고 원래 바닥 장판 틀어주시는데 책상 생겨서그런지 장판 있음에도 안틀어주셔서 너무 춥게 먹었구요 주인댁 애들이 소리 지르고 뛰어서 머리울리는데 참다가 얘기하고 중문 닫았더니 말도없이 와서 홱 열고 가셨네요
그리고 주방이모님인지 누군지 창문 너머로 중국어로 시끄럽게 통화하시고 만두도 사다쓰는 비비고만두같은거였는데 가격비싸고 매장더러워요
낚지가 먹고 싶어서 처음 가봤는데 그렇게 크게 맛있다는 느낌은 없어요
그럭저럭 평범합니다
즐겨찾는 낙지집인데요맛도 좋고 잘게 자르지않아서 더욱 더 좋고 사장님도 친절하세요
불맛좋고 질기지않고 맛있어요
파전두께보고 놀람요
바삭바삭 너무맛있어요
매운게 땡길때 가는곳
통통한 낙지에 양도 많고 맛있게 매워서 낙지볶음생각날때 자주가게 돼요
굿
맛있어용
낙지가 부드럽고 맛있었습니다
가성비쓰레기 맛도없어요 다신안갑니다
예전에 양많아서 엄청 남기고 엄청 맛있어서 여러번 간 기억 있어서 오랜만에 다시 갔는데 주인이 바뀐건지 맛도없고 양도혼자먹기도 부족할만큼 나왔어요 낙지는 셀 수 있을만큼 엄청 조금 나왔고 엄청 짰어요
비빌때 주시는 김은 엄청 눅눅하고 오래된 냄새도 났고 콩나물은 그냥 생 콩나물 씻어서만 나온거같이 콩나물 비린내가 너무 많이났어요
그리고 원래 바닥 장판 틀어주시는데 책상 생겨서그런지 장판 있음에도 안틀어주셔서 너무 춥게 먹었구요 주인댁 애들이 소리 지르고 뛰어서 머리울리는데 참다가 얘기하고 중문 닫았더니 말도없이 와서 홱 열고 가셨네요
그리고 주방이모님인지 누군지 창문 너머로 중국어로 시끄럽게 통화하시고 만두도 사다쓰는 비비고만두같은거였는데 가격비싸고 매장더러워요
낚지가 먹고 싶어서 처음 가봤는데 그렇게 크게 맛있다는 느낌은 없어요
그럭저럭 평범합니다
즐겨찾는 낙지집인데요맛도 좋고 잘게 자르지않아서 더욱 더 좋고 사장님도 친절하세요
불맛좋고 질기지않고 맛있어요
파전두께보고 놀람요
바삭바삭 너무맛있어요
매운게 땡길때 가는곳
통통한 낙지에 양도 많고 맛있게 매워서 낙지볶음생각날때 자주가게 돼요
굿
맛있게매워서 밥도 비벼서 뚝딱먹고 
소면이랑도먹고 배가 터지도록 먹었어요
맛있어요
굿
굿
가격이 사악함
가격이 너무 올라서
자주 못갈거 같아요
맛집이라 검색하고 갔는데 양념이 너무 기름져 느끼하고 양도 너무 적어요
국수는 불었어요
실망이네요
맛있고 아주 좋아요 파전이 맛나요
제주 연동에 있는 낙지볶음 맛집
매콤하니 너무 맛있고 양도 많고 소면도 있어서 배불리 먹을 수 있어요  매콤한거 많이 못드시는 분들은 보통맛으로 드시고 매콤한거 좋아하시는 분들은 매콤하게 드세요
다음엔 연포탕도 같이 먹어 보려구요 다음에 또 방문할게요
맛있어요
파전은 맛있어요
국수사리는 미리 삶았는지 불었어요
낙지볶음 매콤하니 맛있어요
좋아요
굿
땡기면 참을수 없는 매콤한 낙지볶음 비오는 날씨에 딱인 파전 한접시 맛있는 점심한끼
낙지볶음이 달달하면서 맛있어요
막걸리에 파전
 낙지볶음 좋아요
정말 맛있어요
굿
연포탕 맛있어요
""
""
맛있어요
굿
전에 갔었던 진낙지가 지도에 없어서 놀랬는데
이름이 바뀌었네요 메뉴나 맛은 여전해서 맛있게 잘 먹었어요
와 파전 최고
물론 낙지도 맛있어요
좋아요
