리뷰
맛있어요
세꼬시 여기 진짜 맛있어요
완전 단골되버렸어요
소개로 갔는데 너무 괜찮았어요깔끔하고 맛있어요
와넘 맛나게 잘 먹었습니당
친절하고 음식이 맛있어요
친절하십니다
세꼬시 먹는 방법도 잘 가르쳐 주시고
음식 맛 있습니다
좋아요
