리뷰
맛있어요
좋아요
좋아요 사장님 짱 친절하십니다 
매장도 짱 깨끗해요 저도 푸라닭에서 일했었는데 제가 일했던 매장은 안 그랬거든요 호호
여튼 좋아용 
순살 포장
감자튀김 서비스도없네요 
굿
맛나요
맛있어요
굿
푸라닭처음 먹어봤는데
엄청 맛있네요
그런데 사장님직원분들
당당하게 마스크안쓰고 일하시던데
제주도는 이런가했네요
맛있어요
맛있어요
떡볶이 떡이 너무 안익었어요
맛있어요
옥수수추가 필수
콘소메이징맛있어용
굿
맛있어요
투움바 소스 따로 주시는거 너무 좋네요 
포장해서 오면 소스 비벼 오는건 눅눅한데 바삭함 그대로 살려서 오니까 더 좋아요
맛있는 치킨
굿
맛있어요
맛있는데 여직원 불친절함
좋아요
공항에서 제일 가까운곳에서 킵해써요
좋아요
맛은굳 양은 쫌 모자람
맛있어요
친절하고 맛나요
직원이불친절해요
맛있어요
맛있어요 
배달이 빠르고 친절하세요
빠른배달
친절한 서비스 감사드려요
맛있었어요
직원분도 친절하시구요
친절하고 시원하고 맛있어요
사장님 맛있게 잘 먹었어요 감사합니다
사람 장난아니게 많네요 맛있어요
고추마요 먹어보고 맛있어서 한번더 먹어봅니다
맛있어요
맛있게 먹었네요
악마치킨 중독성
맛있어요
맛있어요
맛있어요
고추마요치킨 악마치킨 최고 블랙치즈볼존맛
맛있고 푸짐해요
오늘따라 치킨이 맛이 없었어요  눅눅 과자도 안주시고요 
가끔 먹는데 생각나는 맛이에요
과자줄때있고 안줄때있네요
