리뷰
굿
곱창대창구이도 맛있고 낙곱새 재료 완전 실해요 철판볶음밥 버터로 해주시는데 진짜진짜 맛있었어요 서비스로 주신 음료도 감사합니당 번창하세요
커플셋트구이전골
기본 반찬에 계란찜도 나오고
돌솥밥 추가 
보통 곱창집에 계란집 돌솥밥 안나오는데 갓지은 밥에 누릉지까지 먹으니 짱
커플셋트라 해서 전골 작은사이즈 인줄 알았는데
대박
일반전골 인분 정도 푸짐
구이도 먹고 전골도 먹고 오랜만에 맛나게 먹었어요
볶음밥도 먹고싶었는데 우린 돌솥밥을 먹어서 패스
담엔 볶음밥 먹어야 겠어요
잘먹었습니다
만나요
굿
굿
좋아요
