리뷰
굿
양은 적지만 맛있어요
좋아요
맛있어요
항상 잘이용하고있어요 직원분들 모두 친절하셔서 좋아요 
음식은 당연 맛있구요 양도 넉넉해서 계속찾게되요 잘먹었습니다
집에서 가까워서 좋아요
짬뽕 맛집
굿
자장면 맛있네요
맛있게 잘 먹었습니다
찹살탕수 쟁반짜장
너무 맛나요
맨날가는 샹웨이
맛있어요
굿
맛있어요
이 동네 중식은 여기가 갑
굿
굿
굿
좋아요 맛있어요
가족들과 즐거운시간보내기좋아요
처음인데 맛있게 먹었습니다
재방문의사 
굿
굿
졸업식하고먹은 짜장면
맛있습니다
짜장도 짬뽕도 다 맛있습니다
맛있어요
ㅤㄱㅠㅅ
코스 음식 좋아요
굿굿
모임 하기에 딱 좋은 중식당 입니다
이 동네에서는 최고인것 같네요
좋
여자분 통화할때부터 영 쌀쌀맞은 느낌
""
양장피 배달로 몇번 먹어보고 맛있어서 포장했어요
양장피 꿀맛
메뉴들이 다 맛있는 맛집이예요
저녁방문은 오랜만이었는데 사람들이 많네요
단체회식이나 모임도 많고
코스 먹어보어보려다 주문이 많이 밀렸다고 해서
단품메뉴 골랐네요탕수육도 바삭하고 부드럽고 좋아요
""
인천 최고의 중식당 
백년짜장보다 맛나지요
가성비좋고 맛있네요
동네 맛집이라 자주 애용하고
오늘도 맛나게 먹었네요 
기본짜장 맛있어요
""
모든 요리류 면류 다 맛있어요
맛있어요
손님오면 꼭 가는곳
탕수육이 맛있어요
음식이 맛있어요
서비스도 좋으면 좋겠네요
맛있어요
맛나여
굿
굿
룸이있어 회식하기좋네요 음식이 맛있어요
좋아요
굿
좋아요
좋아요
친절하고 맛있어요
맛있어요
굿
맛있었던곳인데 언제부턴가 음식이 너무 짜졌어요
생일이라 청라에서 남동구까지 명 코스요리주문
좀 짜다느낌 달걀껍질도 아주작은것도 나왔지만 좋은시간이라 그냥페스
꽃빵은 덜찐상태인듯 ㅤㄸㅡㅌ어먹다 안쪽이 딱딱해서 이야기해보았죠
덜찐상태라네요
빵을 새로쪄주신다고 하셨지만 사양했지요 그리 친절하다고는 못느끼고 돌아왔습니다
굿
맛있어요
""
짬뽕이 매워서 주문시 덜맵게 해달라고 해야해요
탕수육 맛나요
굿
굳
""
유산슬 쟁반짜장이 좀 짜네요
굿
굿
코스요리 맛있게 잘 먹었어요
양이 제법많고 마지막에 짬뽕도 맛있어요 
좋아요
굿탕수육이 강정 느낌나요
제 입맛엔 달아요
맛 굿
굿
잡탕밥
특짬뽕 먹었는데 너무 매웠어요 잡탕밥도 매워요친절해요
굿
맛있습니다
맛있어요
맛있어요
아주 좋아요
맛있어요
맛있어요
번창하세요
보통
논현동 가족 모임때 마다 가는 식당
""
오늘은 메뉴가 너무 느리게 나왔어요
맛은 좋아요
굿
굿굿
괜찮아요
좋아요
좋아요
맛있어요
삼선볶음밥은 짜서 남기고
삼선볶음밥 이외에 삼선짬뽕 삼선짜장도 해물이 다른 중식당의 일반 메뉴보다 훨씬 적어요 
굿
굿
방이 따로 있어서 좋아요
굿
굿
좋아요
삼선짬뽕에 해산물이 너무 없고 야채탕 인듯
양도 많고 맛있게 잘먹었습니다
직원분들도 너무 친절하셔서 기분 좋았어요
단체석 있어서 좋아요
코스요리도 가성비있구요
근데 유독 주말이라 그런지
오늘 서빙도 느리고 요리 나오는 텀이 거의 분이상이어서
회사건물이라 자주 이용하는데 정말 맛있어요
굿
굿
오랜만에 다시왔는데도 역시나 맛있네요 단골입니다
굿
""
직원들 때문에 다신 안 갈 가게
짜장짬뽕잡채밥게살볶음밥 찹쌀탕수육 중자 양장피 소자 주문
탕수육이랑 양장피는 외국인분이 주문받으셨는데 음식 다 나왔는데 양장피가 안나오고 유산슬이 나왔음
""
양장피 주문했다고 말했더니 외국인직원이 언니 유산슬 주문했잖아요 양장피 안시켰잖아요 이러면서 어이없다는듯이 나감
나는 유산슬 먹어보지도 뭔지도 모르는데 어떻게 유산슬을 시킴
""
다시불렀더니 알바분이랑 외국분이 같이왔는데 뒤에 숨어서는 우리가 설명하니까 말 다끊고 네네 죄송해요 하고 가버리고 알바분이 오히려 정중하게 사과하시길래 매니저분 불러달라 함
매니저분도 와서는 유산슬이랑 양장피는 발음자체가 달라서 잘못들었을 리가 없다면서 우리잘못으로 떠넘김 계속 외국인이라고 이해해달라고만 함 사과절대안함
굿
좋아요
좋아요
가격이 합리적이고 음식이 맛있어요
코스요리도 금액이 괜찮아서 다음에 와서 코스요리먹어볼 까봐요
라스트 오더는 저녁 시 반입니다
시 분 이후로는 코스 요리는 주문이 어려운것 같았어요
외식 잘 했어요
이런경우는처음
코스요리시켰는데 음식이한꺼번에 나오고
그래서 이럼다 식자나요 
했더니 
심지어
양해구하지도않고
종업원 맘대로
접시에 덜어담고
 
이게 코스요리인지요
결국 저리다식어서
다신 방문의사없네요
""
두번째방문에서
대실망
가격이 더 좋아졌어요
친절해요
굿
주말에도 샹웨이 헤헤
맛잇고 친절해요
가격도 괸찬고담에 또올게여
중식코스로 다양하게 먹었는데
요리류들이 대부분 너무 맛있어요
짜장짬뽕은 조금 아쉬웠지만 요리류들은 충분히 맛있습니다
재료도 신선하고 짬뽕도 진하고 맛있었어요 직원들도 친절하고요 이제 짬뽕은 샹웨이에서만 먹고 싶네요 
즐거운 모임에 어울리는 맛난 중국음식
맛집이라고 추천 받아서 갔는데 대성공적이었습니다
바쁜 시간인데도 직원분들 친절했고 런치 코스도 있더라구요 평일에 한번 가서 먹어볼려구요
가서 먹은 짬뽕은 주문 즉시 볶는거라 하셨는데 그만큼 맛은 더 있더라구여 재료 깔끔하고 양많아서 배부르게 먹고 왔습니다 재방문 의사 있어요
