리뷰
굿
좋아요
친절해요
굿
좋아요
깔끔하고 좋아요
엄청 친절하심
좋아요
굿
무난하네요
무난합니다
""
굿
아이스크림 샤샤샥
친절하세용
좋아요
오늘 내가 제일 좋아하는 커피 쟁여 놓는 날
바리스타 디카페인 없는 매장도있는데
여기서 발견 갯 갯 갯 
운수 좋은 날 이네용
직원분이 너무 친절합니다
집가까워서 편리하고 아늑한곳
