리뷰
사장님 내외가 너무 친절하시고
그와중에 너무 맛있네요
불족발 보쌈 대존맛
쟁반국수가 미쳤
저녁에가서 술을한잔해야겠어요
점심때가서 넘나 아쉽
보쌈 맛있어요
굿
그냥 그냥
만원짜리 포장인데 구성 좋았음요
양도 넉넉하고 맛도 있고
동네 있는 집인데 배달의민족에는 안뜨고 해서 가서 포장함
