리뷰
편안한 분위기에서 맛잇는 안주랑 와인을 가심비 잇게 즐길 수 있어요 사장님께서 와인 추천도 잘 해주시고 감사합니다아
친절하고 서비스로 감자칩 주었어요
편안하게 이야기하며 차모임 할 수 있는곳 친절합니다
나가사끼 크림짬뽕 신메뉴 정말 맛있어요평소에 자주 가는곳
 와인행사 중 
행복한시간
분위기 좋고 맛 좋습니다
갈때마가 기분 좋아요
친절 하시구 맛나구 분위기 좋구 
다음에는 와인으로
이전하고 갔다왔는데 사장님이 친절하고 좋았어요
안주가 맛잇어요
제주 최고의 와인바로 인정
와인과 다양한 안주 등 가성비 좋고 직원도 아주 친절한 곳이네요
사장님직원분 짱 친절하시고 파스타 맛있어요
사장님추천 와인이랑 음식도 맛있었어요
감사합니다
분위기는 사진과같아요
와인을 잘 아시는 사장님이 계셔서 반가웠네요
밖에서 봤을 때보다 안에 들어오면 시끄러운 점 참고하세요 캐주얼 맥주집 분위기가 더 어울릴 거같아요 
와인 종류가 많아서 와인 좋아하는 사람들에게는 좋았으나 와인잔도 선택할 수 있으면 더 좋을거같아요
사람이 많긴하지만 그나름대로 분위기있는 펍이에요
굳
갈비가 와인과 찰떡궁합이에요 사장님이 친절하고 가성비 좋은 괜찮은 와인을 잘 추천해주세요 가까운 곳에 이런 곳 있어서 너무 좋아요 또 올게요
년전 스크루지호점 부터 자주 찾는 곳 입니다
확장된 호점은 처음 방문 했는데 음식이 더 다양해지고 맛있었습니다돈가츠감바스찹스테이크토마토파스타 그리고 사장님께서 추천해 주신 가성비 와인 모두 좋았습니다
즐거운 식사 하고 갑니다
금액대비 쏘쏘
도민들이 많이 간다길래 기대했는데 아쉬운 매장
사장님 친절하시고 다양한 스펙트럼의 와인을 추천해주셔서 새로운 경험을 많이하고 와요 올만에 친구들과 즐건 시간 보냈어요
결혼 기념일 남편이랑 
분위기 있는 식당에서 너무 편하게 
너무 맛있는 음식으로 좋은 시간 보냈습니다 
사장님 좋은 음식과 맛있는 와인을 초이스 해주셔서
감사합니다
