리뷰
굿
카야버터 앙버터 넘 맛있어요 크로플도 짱
샐러드 굿
굿
조아요
굿
매월 저희 회사 회의때마다 주문하는데요 매번 감동입니다
맛은 말해뭐해요 메뉴도 다양하고 다 맛있구요 선택장애인 저희를 대신해 예산 이야기하면 알아서 맞춰주시는 친절한 사장님 최고최고
굿
굿
샐러드 좋아요
샐러드 좋아요
맛있어요 샐러드
맛있습니다
샐러드 맛나요
샌드위치 신선해서 아이들 간식으로 좋아요
친절해요
깔끔하고 맛있어보여요
굿
샐러드 맛나요
다이어트 중이라 요새 매일 먹네요
맛있고 친절해요
다이어트할때면 이용하지요
친절하고 깔끔하고 맛나요
다이어트 시작하느라 샀지요
딸이 입맛이 까다로운데 한입 먹자마자 너무 맛있다고 반쪽 다 먹었습니다
샌드위치 생명은 야채 신선도인데 너무 신선했어요
메뉴도 추천 해주셔서 맛있게 잘먹었습니다
가게도 너무 이쁘고 친절해서 제가다 기분이 좋았네요
오래오래 가게 해주세요
갓성비는 아니지만 채소로 밥먹기 귀찮을 때 가면 되요
자주 애용하는 곳이에요
신선한 재료로 정성스럽게 만들어주셔요
특히 단체주문에 왕추천합니당
샐러드 구성좋고맛있어요
샐러드는 여기가 최고예요
신선하고 맛있네요
굿
다이어트하느라 항상 사먹고 있습니다
즐겨찾는 샐러드
집에서 밥먹을 때 같이 먹으려고 샀어요 볶음밥에 이곳에서 산 치킨텐더샐러드만 놓고 먹었는데 볶음밥이 느끼할 때 샐러드 한입으로 해결했습니다
치킨조각 양상추 올리브 병아리콩 옥수수 외 이름모를 샐러드 야채가 넉넉히 들어가 있어요
가까운 곳
오후 느즈막히 방문한지라 종류가 많이 빠지고 없었는데 원하시는거 있으시면 바로 만들어주신다며 안내해주신 친절한 사장님 그래서 바로 메뉴판에서 원하는 맛으로 골라 주문 바로 스피드하게 뚝딱 만들어주셨다 너무 감사해요 동생이랑 사이좋게 하나하나씩 맛 바꿔 나눠먹었는데 둘다 우와 넘 맛있다 라는 말만 하며 먹었어요  든든한 한끼 최고
친절하시구 샌드위치 한쪽만 먹어도 포만감 짱
샌드위치 맛집입니다
일단 재료가 신선하고 맛있어요
샌드위치 먹고 싶을때마다 무조건 가는 맛집이예요
데리야끼치킨 샌드위치 저의 최애 샌드위치고 바질토마토는 언니의 최애 샌드위치입니다
가성비도 좋고 맛도 좋은 샌드이츠 친절하고 모임간식으로 주문하기도 좋음
오늘도 감사해요 
요거트 넘 맛있었어요
굿
좋아요
굳뜨
좋아요
여행 중에 지나가다 들렀는데 에구모닝 샌드위치 맛있었어요  바질샌드위치는 조금 짭짤했구 커피가 너무 연해서 아쉬웠어요
맛있고 친절합니다 근데 캬라멜스틱 같은건 뭔가요 메뉴에 없던데
맛었어요 
맛있어요 친절하시고 양도 많아요
청결하고 친절하세요 제주로 이사왓는데 자주 방문할거같아요
블루베리바나나 요거트 맛있어요
샌드위치 종류도 많고 바로바로 만들어져서 주니 더 좋았어요
양도 많아서 배부르게 한끼 먹었습니다
오늘은 주문하진 않았지만 샐러드 사러 종종 가는데 샐러드진짜 맛있어요
좋아하는 곳인데 영수증 인증하려고 오늘은 영수증 받았네요
재료가 꽉차서 아주 좋습니다
미리 전화주문했는데 시간에 맞게 바로 픽업할 수 있고 엄청 친절해요
굿
따뜻한 샌드위치가 먹고싶어서 찾아갔는데 대 만족이였어요 왕강추합니다
맛있어요
굿
굿
굿
굿
지인추천으로 먹었는데 맛있어요
또 방문할게요
굿
굿
집앞이라 자주 애용해요
굿
굿
