리뷰
오픈했을때부터 쭈욱 먹고있어요 기본 빨간 간장부터 로제 마라 뭐 하나 맛없는게없어요 
파채는 필수
치즈도 다른데랑 다르게 너무 부드럽고 고기도 퍽퍽한거하나없이 쫄깃쫄깃 너무 맛있어요
사장님부부도 너무 친절하시구요 동네에 이런 맛집이 있어서 너무 좋아요
넘 맛있네요 아이때문에 순한맛으로 주문했는데 매콤한맛도 먹고싶어요 서비스감사합니다
제주 찜닭은 여기
완전 맛있는 집
몇번을 먹어도 또 생각나는 
순살이 닭다리살이라 더 좋구요
보통맛도 한번씩 확 올라오는 감칠맛나는 매운맛이 있어서 전 순한맛 주로 먹고 가끔 보통맛으로 먹어요
까망찜닭 강추
가슴살 시러하는 저는 순살로만 시킵니당 닭다리살 순살이라 너무 맛나요
마리 주문해서 둘이서 다 못먹고 조금 남겼다 다음날 당면 더 넣어서 먹고 있어요
계란도 알 들어있고 납작만두도 너무 맛나고 좋아요
사장님도 친절하시고 맛있어요 찜닭은 아맛나 입니다
서비스부터 구웃  입에 감기는 맛 감사히 잘 먹었습니다 
