리뷰
대게 먹음직스럽게 나오네요 다양한 횟감 기본반찬도 다양하게 나오고 해물탕까지 맛있게 먹고 갑니다
킹크랩 살 수율좋고 싱싱하네요 살이 오동통하니 먹을게 많아서 좋고 손질 잘되서 먹기 편리해요
고급스럽게 한상차림 나오고 서비스가 좋아요 가족모임으로 세트로 먹었는데 랍스타치즈구이도 나와서 좋네요
대게 랍스타치즈구이 해산물 해물탕 대게볶음밥 등 다양하게 구성되어 있어서 좋고 상차림 고급지네요 특히 대게 싱싱해요
오랜만에 대게를 먹었는데 너무 맛있었고 신선했어요 사장님도 친절하시고 담에 또 갈게요
현지에 있는 도민이 추천해준곳이라 믿고 갔는데요  들어가기전부터 보이는 큼직한 대게들에서 싱싱함이 바로 보이더라고요
수조도 깨끗하게 관리되어 더욱 믿음이 갔어요
저울에 달아 키로수를 확인시켜주실땐 아 여기 정말 잘왔구나 생각이 들더라고요
주문즉시 쪄지는 홍게에 내음이 기가막혔어요  기본 상차림도 푸짐해서 메인이 나오기전 배가 부를 정도였다니까요  홍게에도 살점이 그득하게 붙어있어 배터지게 맛보고 나올수있었던 식당이에요 
좋아요
좋아요
""
여러가지 해산물이 나와서 좋았어요
매운탕은 시원한 맛있고 맛은 평타정도 합니다
주차자리가 협소하고 매장이 고급스럽거나 그렇진 않지만 룸이 되어 있어서 좋았어요
맛있어요
가격이 비싸긴해도 특별한 날에 가면 좋을 듯 합니다
굿 굿 굿
맛있어요
가격만큼 잘나온
비수기라 그런건지 대게가 신선한 느낌이 덜했네요
개인적인 느낌이라 정확하지 않습니다
""
곁들임찬들이 다양해서 즐겁게는 먹었지만 다시 생각나지는 않는 묘한 느낌
그래도 근처에서 대게와 여러 해물즐기기에는 좋습니다
대게 짱짱 맛있어용 수율도 괜찮구 입에서 살살 녹습니다 완전 사장님도 친절하시구 좋았어요 또 먹고파요
대게 너무 맛있구요 친절해서 좋아요
사장님 친절하시고 서비스도 잘 해주시네요 대게로 먹는데 기본 밑반찬도 잘 나오고 대게 비주얼 환상적이에요 해물탕도 나와서 푸짐하게 잘 먹고 갑니다
""
아이들과 함께 갔는데 너무 맛있었어요가족들도 댜만족 이였어요
여기진짜 오늘부터 제 최애 등극입니다 
