리뷰
저만알고싶긴한데 사장님도친절하고 맛있어요 양도 푸짐하고 술값이 다른동네에 비해 저렴합니다
깨끗합니다
치킨 메뉴도 다양하고 그리고 서비스 마인드가 있어서 친절하신 거 같아요
굿
여러번 먹어도 맛있습니다
굿
굿
매장도 깨끗하고 매장안에서 먹을 땐 여름에도 시원하고 무엇보다 사장님 눈치안보고 셀프로 이것저것 가져올 수 있어서 좋아요 양념치킨도 맛있고 치킨도 바로바로 튀겨주시는 것 같아서 맛있어요
