리뷰
양도많고 고기 맛있어요
가성비 정말 좋아요맛있게 잘 구어 옵니다
그랜드하얏트제주에서 배달했는데 완전 푸짐하고 녹초가 되서 나가기가 쉽지 않았는데 너무너무 짱이에요 아들도 잘 먹고 다음에 또 간다면 무조건 갑니다 
너무 맛있어요비빔국수특히양도 그렇고 김치찌개도 맛있고 양념갈비 짱인것 같아요 인분 이상인느띰 
양도 푸짐하고 맛있어요
종종 주문해먹어요
치킨보다 휠 씬 맛있어요
너무맛있어요
또 주문해서 먹을께요
갈비된장찌개비빔국수 너무 다 맛있어요
굿
굿
굿
맛있어용
맛있어용
굿
좋아요
맛있네요
맛있어요
