리뷰
참치 맛있었어요
다음에 아이들이랑 같이 갈게요
맛있게 잘 먹고 갑니다 룸으로 되어있어서 파라이빗하게 먹을 수있고
남양주에서 발렛되는곳 없는데 주차도 강남처럼 발렛도 되사 너무 편해요
실장님도 엄청 친절하시고 호탕하시고 알바분도 미인이시고 친절하셔서 먹는내내 기분이 좋았습니다
참치도 신선하니 맛있고 스끼도 잘나오는거 같아요
가격대비 괜찮은곳이네여
다음에 또 올게요
리뷰 좋아서 갔는데 매장도 너무 춥고 인에 오만원짜리 그렇게 나오는건 좀 아닌 것 같아요
재료가 신선하지 안았고 음식맛도 별로였고 추운데 음식 다먹기도전에 난방을 다꺼서 개떨며 먹다말고 나옴
쥔짜
일단 정말 좋았던건 갔을때 사장님이 너무 반겨주셔서 기분좋게 자리에 착석하고 메뉴 골라서 시켰는데
""
오랜만에 참치라 보자마자 눈돌아 갔습니다
""
 진짜 골고루 좋은부위섞어서 주셨다고
그냥 다맛있었어요
입에 넣자마자 녹고 
식감좋은 저거살구색 특히 제가 갠적으로 너무 좋아해오   많이 달라고 했드니 리필 마니해주셨어요   스키다시도 종류가 많다기보다는 진짜 하나하나 맛이 너무 좋았어요   
""
두사장님 이신데 부부이신거같아용
 너무 잘챙겨 주셔서 완전 단골각이에오
 감사합니다 담에 가면 꼭 기억해주세요
첨간 참치집에 첨본 분들이었어요          
""
오랜만에 예비신랑이랑 외식하는데 
너무 행복하게 먹고 마무리했어용
""
감사합니다
구굿
쏘쏘
가격대비별로였어요
스끼다시도많이안나와요
사장님 최고 항상 맛있게먹고 나옵니다
너무 맛있어용
와
사장님 너무 감동입니다 또올게요
너무 맛있게 잘먹고 갑니다
호평동 참치 맛집이 있다고 해서 서울에서 친구랑 왔는데 가게도 넓고 실장님 서빙분이 너무 친철하게 대해주셔서 다음에 또 오고 싶어져요 맛도 있고 서비스도 잘주셔서 안갖추어 진게 없네요  다음에 기회가 되면 또 오고 싶어요
너무맛있었어요
예전부터 자주이용하는 단골집입니다
다른가게에 비해 가격도저렴하고 그렇다고 다른집에비해 맛이나질이떨어지는것도아니구요 아무튼 맛있게잘먹고갑니다
사장님이 너무 친절하시고 잘먹었어요
다음부터 참치는 여기에서만 먹으려구요
가성비원하시면 이쪽으로 오세요
현호 
참치가맛나효
오늘은 월급타서 실장스페셜 도전했다
보지 못한 부위를 먹어서 더 알차게 먹고 리필까지 더해 먹었더니 배부르게 먹고 나왔다
서비스도 언제나 그랬듯 좋고 단골이라 더 챙겨주셔서 돌아가는 길이 가벼웠다
잘 먹고 갑니다
어제 친구들과 먹고 또 생각나서 포장해가는중
포장해 가서 신랑이랑 먹었는데 
이틀 먹어도 질리지 않고 맛나게 먹었어요
소주한잔 또 때린다 
참치에소주한잔
만원짜리 같은 만원 
가성비갑
친구들과 근사한 저녁식사
""
인이 전부 만족한 맛
존맛탱
다음 모임도 탐라참치에서
탐라참치 호평동맛집
사장님이 친절하시고 참치양도 많고 신선해서 너무 좋네요 룸으로도 되어 있어서 프라이빗하게먹을 수 있고 좋아요
탐라스페셜 실장님이 친절하게 설명도 해주시네요
사장님이 너무친절 하십니다
음식도 너무 좋아요 
""
좋아요
참치 부드럽고 맛있어요
사장님 인상도 넘 좋으시고
기분좋게 먹고왔어요
또 들릴게용 추천합니다
사장님이 정말 친철하시고 맛도 정말 맛있어요
서빙 아주머니 센스 사장님 새해에도 번창하세요
음식도 맛있고 사장님이 친절하셔서 음식도 먹기 편했고서비스도 많이 주셔서 좋았어요번창하세요
여러가지 먹기에 좋아요
올때마다 친절하시고 항상 잘챙겨주셔서 너무 기분좋게 먹고갑니다 몇번째 오는지 모르겠네요
그냥 먹고 갈려다가도 리뷰쓰게 되는곳
사장님 번창하세요
사장님 너무 친절하시고 재치있으셔서 너무 편하게 먹고 가요 참치도 신선하고 스끼들도 맛있었습니다
평이 좋아서 갔다가 화가났네요정말 비싼돈 주고 여기 갈 이유를 모르겠네요
써빙도 엉망 부족한건 채우주는게 기본 아닐까요
손님도 없는데 바닥에 음식물 청결상태도 안좋구요 
장갑낀 손으로 참치 올리고 정말이지 돈 아까워서 
최악의 참치집입니다
리뷰믿고 갔다가 이렇게 배신감느끼긴 첨이네요
평생
에이 여긴 아니이요 가지마세요
홀써빙
세프부
이케 돈아깝고 써비스 꽝업체 첨이네요
절대 가지마세요
후회
헐 리뷰 
이상이라 찾아서 갔는데
이건 돈주고 사람사서 한 리뷰인거 리뷰점수로 찾아가서 이렇게 실망하긴 처음이네요
넷이서 인당 만원짜리 시켰는데
써빙 아줌마 빵쩜
눈치껏와서 절대 안챙겨줌
우리까지테이블써빙하길
""
""
참치추가
세프님 와서 접시에 놔주는데 젓가락으로 올려주는게 기본인데 라텍스장갑끼고 손으로 올려줌
중간엔 라텍스장갑위에 면장갑낀채로와서 참치접시에 올려주고
헐 이건뭐지 진짜 리얼
소주한병에 참치추가 리필해달랬더니 서빙아줌마 접시에있는데요 이러면서 째려봄
다시 벨누르고 추가시키려면 번일하시니 그냥 주시라고했더니 떨떠름한표정으로 억지로 갖다주네요
 근데 리뷰는 이상
어케 이럴수있지 싶네요
""
제가 가본 참치집중에 최악이였네요
추차하기 편하고 
맛도 넘좋쿠요 사장님이 좋은 참치로 주시구요 친절하시네요
오랜만에 찾은 탐라참치
역시나 가성비에 친절함에
참치 생각나는 날은 언제나 역시나 이곳
""
늘 번창하시길
먹느라 사진을 못 찍어 아쉽네요 
오랜만에 정말 맛있는 참치 먹었어요 
찬 바람 불면 보양식겸 먹는 연중 행사 참치회 탐라참치에서 이렇게 맛난 참치를 먹다니 행운 
사장님이 이것 저것 챙겨주신 부위들 설명도 들어가면서 허겁지겁 넘나 배고팠던 터라 많이 먹었는데 
정말 많이 리필함에도 
계속 챙겨주셔서 넘나 감동이요 담에도 또 갈게용
리뷰보고 첨 방문했는데 리얼 팩트입니다
리뷰그대로 최고의맛과 친절 친구와 둘이
넘잘먹었습니다
남양주 참치는 탐라가 최곱니다
사진을 먼저 찍고 먹었어야 하는데 너무 맛있어서 중간에 찍었네요 
처음 방문하였는데 사장님과 직원분이 너무 친절하게 대해주셔서 좋았고 제대로 된 참치를 인생 처음 먹어봤는데 이렇게 맛있는 음식인 줄 알았다면 진작부터 먹을 걸 하는 생각이 드네요 
인 방문하였는데 배 터질 정도로 맛있게 먹었습니다
앞으로 참치 먹을 일이 생기면 꼭 재방문하여 다시 먹고 싶은 맛입니다
사장님 넘친절하시고 참치진짜 맛있습니다 다음에또갈게요 강추
일단 음식이 굉장히 신선해요
해산물 별로 안좋아하는데 친구가 끌고 와서 먹어봤는데 입에서 녹아요 비리지도 않고
호평동 맛집 웬만하면 다 가봤는데 이런 숨은 보석이 있었네요 다른 참치집에 비해 가격도 저렴한 편에다가 비슷하다 하더라도 사장님께서 서비스도 많이 주셔서 정말 배가 터지도록 먹었네요
이렇게 맛있는 음식과 서비스 덕에 기분 좋아지는 식당이었어요
사장님 힘든 시기에 힘내셔서 대박 났으면 좋겠네요 자주 이용하겠습니다 힘 내시고 앞으로도 서비스 많이 주세용  점심에 가서 점심특선도 먹으러 가겠습니다 사장님 최고
 여기 맛있으니까 다들 들려서 드시고 가세요
몇점 집어먹고 나서 사진을 찍었습니다 너무 맛있어요  사장님도 정말 친절하시구요 어설픈 동네 무한리필 참치집 가는것보다 탐라참치 가는것이 훨씬 좋네요 감사합니다 사장님 연례행사처럼 가끔 가겠습니다  성공해서 자주 갈게요 맛있었습니다
서비스 엄청 많이주세요
참치회 맛집 사장님도 너무 친절하시고 너무 맛있어요 앞으로 자주 방문할거같아요
참치가 너무 맛있습니다
너무 맛있고 사장님이 친절하세요
무한리필 참치회 배부르게 엄청 잘 먹었어요 룸으로 되어 있어서 좋았어요
참치가 너무 신선하고 맛있네용사장님도 친절하시고 매장도 깨끗해서 맛있게 식사하고왔습니다 감사합니다
이정도는 되야 참치 아닙니꽈
정말 지금까지 맛본 참치 중에 최최고
참치는 역시 탐라참치
너무 맛있고 배터지게 잘 먹었네요
배달만 먹다가 와서 먹으니까 너무 맛있어요
휴가나와서 먹었는데 어머님 생신 잘 마무리 했네요 강추드립니다
좋음
서비스가 너무 좋고 사장님도 너무 친절하십니다 가격대비 퀄리티도 좋습니다 가족모임하기도 너무 좋아요
진짜 맛잇습니다 가격대비 퀄리티 아주 최강 스키다시 많이 줘요 
참치진짜좋아하는데 사장님 진짜 너무친절하시고 참치도너무맛있고 서비스도 너무좋습니다 새로운단골집을찾은거같아요 
항상 친절하셔서 올때마다 기분좋게 먹고갑니다
저번에 방문하고 또왔는데 세트로 먹으니까 너무좋아요 맛있게 먹느라 사진은 못찍었는데 진짜 평내호평맛집으로 강추합니다
사장님도 너무 친절하시고 직원분들도 친절하셔서
편하게 먹고 오기 너무 좋았어요
가성비도 좋은것같고 맛도 있어서 자주 방문할것같네요
참치집하면 스끼다시도 중요하게 생각하는데 다양하고 맛있어서 좋았어요 사장님도 친절하시고 서비스도 챙겨주시고 너무 잘 먹고 왔습니다
