리뷰
친절해요
팟타이 그냥 쏘쏘입니다
분위기로 드세요
생각보단 먹을만해요
기대안하고 사왔는데
굿
굿
마시쪄용
팟타이 가격대비 만족 
""
""
맛있어요
좋아요
굿
좋아요
좋아요
