리뷰
우선 공간이 예뻐요
음료디저트 모두 맛납니당
바스크치즈케이크 무조건 드세요
진심 다 맛있어요
사장님의 정성이 느껴져요
좋아하는 카페입니다
""
제주오일장 옆에 있을때부터 자주 갔었는데 이사하시고 다시 방문 변함없이 맛있어요 도수 높은 술도 잘 어울리구요 서비스 쿠키에 커피까지  무조건 재방문입니다
쿠키도 맛있고
커피 음료 다 맛있어요 
여자사장님 인심도 좋고 친절하세요
자주 애용할게요
음료 맛있어요
사장님도 너무 친절하네요
동네에 있는 카페지만
사장님 좋으시고 커피맛도 굿
베이커리도 다 맛있는곳입니다
재방문의사 있음
커피가 맛있어요
숨은단골맛집
디저트고수맛집
매자이 깔끔해요
분위기 좋네요
바스크치즈케이크  홍시스무디 정말 맛있어요
느끼하지않았고 달콤하면서 살살 녹는 맛있는 치즈케이크예요
커피괜춘
소세지빵이 완전 맛좋아요
이제 제주시 오일장 갈때 커피랑 마들렌 사가려구요 넘 맛잇네여
바스크 치즈 케이크가 맛잇음
굿
치즈케ㅤㅇㅣㅋ 맛있고
수제청으로 만든 음료들 
많이 달지않고 과육 듬뿍듬뿍
추천요
커피가 신선해요
자몽에이드와 커피 맛있어요
바스크치즈 끝내줘요
친절한 사장님 맛있는 음료와 쿠키
치즈케이크 강추 강추 입니다
맛있어요
오일장 바로앞에 있는데 조용하고 넓고 분위기 좋네요
커피 맛있고 디저트도 맛있어요
""
치즈케이크가 맛있어요
수제차굿진짜 맛있어요
커피맛나요
굿 좋아요
굳
방문인증합니다
친절한 사장님 맛난커피
치즈케익이랑 디저트커피 맛 좋아요
아침일찍열어사 좋아요
방문인증합니다
좋아여
방문인증
산미 적고 고소한 드립커피 추천해주셔서 콜롬비아 드립 마셨는데 향과 맛이 좋네요 친절하게 알려주시고 감사합니다 
가격도 괜찮고 맛잇다
치즈케ㅤㅇㅣㅋ이 끝내져요
자몽에이드 꼭드세요 두번드세요 꿀맛
