리뷰
""
""
좋와요
""
""
배달말구 가서 먹었는데 바로 나온 탕수육이 진짜 정말 맛있어요  짬뽕 양도 지인짜 많아요  앞으로 중국집은 요기만 갈거에욤
직원이친절해요
짬뽕 짜장 탕수육 시켜서 먹었는데
너무 맛있었어요 
빠른 배달
음식이 푸짐하고 맛있어요
굿
좋와요
""
꽂께짬뽕이맛잇어요
네
네
""
매장에서 먹었어요
친절하시구 빨라요
다만 오픈 주방이라 좀 시끄러워요 배달의민족소리 
좋아요
맛있어요 최고
새벽에도 배달 되요
