리뷰
밥먹고난후 간단히치맥안주 좋네요
굿
맛있어요
맛있어요
맛있어요
맛있어요
단체주문하기에도 좋네요 
닭강정 달달하니 맛있어용 
닭강정 정말 맛있어요
괜찮네요
맛있어요
굿
오랜만에 강정 먹었는데 역시나 맛있네요
괜찮네요
맛있어요
맛있어요
좋아요
굿
맛있어요
가성비좋아요
맛있어요
아주 맛있어요
항상 순살후라이드 포장해 가는데 맛있습니다
우리 가족 즐겨 찾는곳 이네요
굿
정말 맛있어요 양도많고요
굿
굿
맛있었어요
좋아요
오늘은 닭이 좀 질기네요
원래 이 체인이 그런 것인지
괜찮아요 조금 질긴거빼곤
응대가 너무
치킨을 새로 튀겨달라했더니영시원찮은 표정
좀 더 친절했슴 좋겠어요
지금은 쓰시겠지만 제가 구매 할땐 음식할때 마스크를 안쓰셔서 좀 그랬네요
양이적다
