리뷰
근고기중 최고 
고기안먹는 살딸램이랑 두돌아기 엄청먹네요
근고기 제천서 최고
사장님이 잘 구워주시구 질이 좋아서 넘 맛있어요
고기엄청맛있어요 그리고 되게
친절하세요
사장님이 친절하고 고기가 맛잇어요
사장님이 고기 진짜 맛있게 구워주세요 맛집입니당
고기가 질좋고 두껍고 맛있어요
저는 달에 한번은 옵니다 
너무너무 맛있어용 
사장님이 너무 잘 생겼어요 많이들 오세요 
너무 맛있어요  
사장님 왕 친절하고 센스 짱
잘 생겼어요 고기도 맛있게 잘 구워줘서 편해요
너무 맛있습니다
""
제천 고기 맛집 
너무 맛있습니다 인생 맛집입니다
""
지인한테도 소개 시켜주고싶어요
사장님 번창하세여
근고기는 임돈이 
""
존맛탱입니다 
고기뿐만 아니라 김찌도 맛있어용 
번창하세용
사장님이 친절하시고 맛있어요 
잘먹고갑니당 
고기가 쫀쫀하고 촉촉하고 육즙도 많아요 그리고 김치찌개 너무 맛있어요 파절이도 새콤달콤해서 고기랑 같이 먹기 좋아요
근고기 처음먹는데 정말맛있네요
소방공무원 서비스도주시고 고기 맛있습니다
사장님이 고기를 직접 구워주셔서 제일 맛있을때 먹을 수 있어요
가끔 오는데 오실때마다 너무 친절하시고 너무 맛있습니다
