리뷰
주문하자마자 반죽을 꺼내셔서 바로 튀겨줘요
기름도 깨끗한지 맛이 깨끗하고 완전 맛있어요
대파하고 기본꽈배기 고구마 강추입니당
제주여행 마지막날 들렸어요 패키지로 포장해주셔서 선물하기 좋아요 너무 친절하시고 맛도 좋았어요
친절하고 청결해요
만원의 행복은 이럴때 쓰는 말인가봐요  비오는데도 먹고 싶어서 비뚫고 다녀왔어요  쟁여두고 먹을 만큼 양도 넉넉하고 전부다 맛있는건 안비밀 집 근처에 있어서 너무 행복합니다 놔두고 먹을 때는 냉동실에 뒀다가 에어프라이어에 살짝 돌리면 방금 나온 것 처럼 먹을 수 있어서 좋아요
제주도 첫날에 먹었는데 너무 맛있어서 돌아가는길에 또 포장해서 사갔어용
진짜 생각나는 맛이에요 
꽈배기 먹으러 한번 더 가고싶어요
핫도그랑 대파꽈배기 강추 입니당 
제주시에서 꽈베기 이렇게 맛있는 집 없네요
바로 즉석에서 만들어주시고 대파 꽈베기는 맥주랑 먹으면 딱입니다
대량 주문도 가능하다고 하니 배달 시켜먹을게요 짱 맛있어요 번창하세요
대파꽈배기는 처음 먹어봤는데 진짜 너무 맛있어요 대파  뭔들  사장님이 너무 친절하시고 갓튀겨 나와서 완전 따끈 빠삭해영 핫도그 원래 좋아하는데  케찹안발라두 완전 맛있어여 어디갈때 포장해서 먹기 좋은거 같아여 
주문해야 튀기기 시작하는 진짜 깨끗한 곳
기름 쓰는 가게인데 어디하나 기름 때나 끈적임이 없다
고구마도 직접 으깨서 꽤배기에 넣는 찐맛집
진짜 이런 가게가 잘 되야한다
대파랑 핫도그 존맛탱
설탕 안 묻히는 게 더 맛남
바로 튀겨준 꽈배기라 너무 맛있어요 
대파꽈배기는 야채튀김먹는 맛이고
핫도그도 왠만한 전문점보다 맛있었어요
굿
주문 즉시 바로 튀겨주시는 꽈배기 맛없을 수 없죠  바삭하면서 쫀득하니 최고에요 만원에 양도 푸짐하고 간식으로 딱이에요
제주도 꽈배기 맛집 찾았어요  
꽈배기뿐만 아니아 핫도그 팥도넛 등 넘 달달하니 있네요  
만원의 행복 그 자체입니다
제가 먹었던 꽈배기 중에 최고 인거같아요 
핫도그도 요거 맛보면 다른거는 못드실꺼같아요 진짜 최고 사장님도 너무 친절하세요
제주공항이라도 가까워서 숙소 가는길에 간식으로 사고 가기에도 좋겠더라고요
깨끗하고 위생적이에요
매번갈때마다 주변을 닦고 계시더라구요
굿
주문즉시 만들어주는 꽈베기 분정도 걸리니 미리 주문하세요 맛있어요
꽈배기사진은없네요  진짜 맛있게먹렀습니다 구성도알차고 너무 좋았네요
바로튀겨주는꽈배기의 맛은 최고였습니다
특히 대파꽈배기는 정말 맛있었습니다
동네라서 더 자주이용할거 같아요
주문하면 바로 튀겨주셔서 좋아요
전화하고 바로 튀기기 시작해서 바삭하고 맛있어요
가격도 저렴하고 그때그때바로 튀겨줘서 맛있어요
진짜 인생꽈배기 발견
공항인근 꽈배기 맛집
주문과 동시에 튀기기 때문에 상당히 맛있기도 하지만 아때문에 주문하는 사람이 몇명만 있어도 기다리는 시간이 제법 된다
기다리지 않으려면 분전쯤 전화로 미리 주문하고 찾으러 가면 된다
혼자 먹을것이 아니라면 세트메뉴를 추천한다
하나하나 다 모두 맛있다
커피랑도 잘 어울린다
여기는 설탕을 바를건지 물어보는데 개인적으로는 그냥 먹는걸 추천한다
건강상의 이유도 있지만 팥이나 고구마 등 이미 달달한 맛이 들은 것도 있고 그냥먹어야 본연의 맛을 더 느낄수 있는 것도 있기 때문이다
차로 간다면 가게 앞 인도위에 분 정도는 정차가 가능하다
가성비 맛집이다
주문하고 바로 조리해주셔서 맛나요
진품 꽈배기
가성비 최고 
맛도 좋고 사장님 친절하세요
만원으로 이렇게 많이 먹을수있다니가성비 최고인데 찹쌀로 만들어어 쫀득쫀득 너무 맛있어요특이한 대파도넛 파향이 나서 느끼함도 없이 계속 들어가요 무엇보다 아부지가 좋아하셔서 다음에 또 사러가야겠어요
옛날도넛 좋아하시는 분들은 꼭 방문해보세요  도넛이 따끈따끈 쫀득쫀득 마싯써용  특히 대파도넛이 별미니까 꼭 드셔보시길  
만원짜리 세트 너무 푸짐하고 맛있어요 찹쌀꽈배기 쫀득쫀득하고 대파 꽈배기도 맛있어요 사장님도 친절하세요  다음에 근처 들를일 있으면 또 사먹으러 가려고요
쫀둑하고 가성비 좋아요
맛있습니당
만원 세트 정말 푸짐해요
주문시 바로 튀겨주시고 맛도 아주 좋습니다
선물로 들고가기에도 좋아요
자주 가겠습니다
가성비 짱
너무 맛있어용
선물용  꽈배기 개 주문
선물용 구입하기 좋음
주문후 바로 튀겨주시기 때문에 바쁠때는 미리 전화로 분 전에 주문하고 찾으러 가기 좋음
매장 바로 앞 차량 잠깐 주차 가능
꽈배기 저렴하고 너무 맛있어요 어쩜 이렇게 쫀뜩쫀득한지 단체간식 돌리기에도 딱 좋을 것 같네요 
만원의행복이예요
진짜맛있고 양도많고 바로튀겨주니까 제주도에서 먹어본 꽈배기중에 최고예요 아기랑먹기도좋아요
겉바속촉 진품꽈배기 정말 맛있네요
쫀득쫀득 진짜 먹어본집중에 최고에요
만원치 세트구성으로 핫도그 꽈배기 대파 등등
하나하나 다 너무맛있어요
소문듣고갔는데 유명한집은 다 이유가있음 
친절
맛도좋고 가성비가 좋아요
제주꽈배기 맛집 진품꽈배기 만원의 행복 누려보세요 만원에 개의 맛있는 꽈배기를 종류별로 맛볼 수 있답니당
주문 즉시 금방 튀겨주셔서 쫀득하고 따뜻하니 맛있었어요아이들도 좋아하네요남은건 냉동실에 넣어두고 하나씩 꺼내어 먹기도 좋아서 필수로 쟁여둬야해요
주문 즉시 바로 튀겨주는 꽈배기라 바삭바삭 너무 맛있어요 
찹쌀 반죽이 겉은 바삭 속은 쫄깃하네요 
세트구성이 가성비 좋고 알차서 선물용으로도 좋아요
단돈 원에 따뜻하고 맛있는 꽈배기 먹을수 있다니 원의 행복입니다
좋아요
가성비도 너무 좋고 꽈배기 쫀득하고 넘 맛있네요
선물세트 만원 부담감도 없고 선물용으로 너무 좋은거 같아요
맛있어요
굿
감사합니다 감사합니다 감사합니다 감사합니다 감사합니다
즉석에서 튀겨주셔서 더욱 맛있어요
주정차 분 가능이라 미리 전화후 주문하시면 더 좋아요
꽈배기가 먹어싶어서 지나가던 길에 들린 제주꽈배시집 진품꽈배기
주문하고 나서 바로 갓 튀겨내시고
종류도 다양하다
갓 튀겨내서 더 맛있고 찹쌀이 들어가 쫀뜩하다
여기는 미리 주문해서 가서 시간맞춰서 예약하면 기다리지 않고 바로 갓튀겨낸 꽈배기를 받을수 있다
다 찹쌀이 들어가서 다 쫀뜩하니 맛있다
세트메뉴로도 많이 사가기도 하고
나는 만원짜리 세트 메뉴를 주문했다
개인적으로는 대파꽈배기랑 고구마도너츠 추천한다 달달한 앙금에 찹쌀까지 동구리찹쌀도너츠는 세트메뉴에 없었는데 동구리찹쌀도너츠에 다음에 먹어봐야겠다 
오랜만에 따끈하고 갓튀긴 꽈배기가 너무 먹고 싶었는데 집근처에 찾아보니 이런 매장이 있더라구요
