리뷰
인으로 시켰는데 
양도 적지 않고 
가서 주문하니 요청사항도 잘 들어주셨어요 
회도 싱싱하고 맛있었습니다
제주도민 년차 회귀신 여기저기 시켜먹고 가서먹고 해봤는데 여기 가성비 미쳤네요  스키도 죽이고 도다리 회를 길쭉하게 썰저주길래 식감 궁금해서 시켜봤는데 도민 인정 맛집입니다 앞으로 자주 이용할 예정임돠
초밥맛있었어요
담에도 재방문의사 있어요
간만에 배달 회
신선하고 일행들 모두 만족
맛있게 잘먹었습니다
추천할만해요
회가 진짜 싱싱하고 맛있어요 재방문 의사 입니다
회가 신선하고 맛있네요
가성비 짱이네요
담에 또 이용하고싶네요
기대 이상으로 신선하고 맛있게 잘먹었요
요청사항도 잘들어 주시고 친절하셨어요
나는 회킬러
신선하고 깔끔식감좋은 칼질 솜씨가 느껴짐요
집에서도 편하게 이런 회를 먹을 수 있어
참좋네요
자주 이용할 듯
맛있고 양많아서 좋았어요
또 주문할께요
