리뷰
요즘 상하이목장 아이스크림  과 함께하는 아이스크림라떼  에 빠졌는데 아이스크림라떼는 컴포즈가 제일 맛있는것 같아요 
출근길에 들린 컴포즈커피
사장님 친절하시고 음료도 금방 나왔어요
컴포즈커피도 음료 양 많고 가격도 저렴해요
좋아요
단골입니다
친절하고 빠르고 맛있어요
굿
뜨아에 얼음 개 넣어주시는 센스 맛있어요
친절하고 빠르고 최고에요
굿
굿
친절하고 커피 맛있어요
친절하게 응대 해주셔서 편안했습니다
옴총 친절하세요
제주에서 마지막 밤 시내한바퀴 돌고 날씨가 너무 더워서 아이스커피 사들고 숙소로 왔어요
오늘도 아아메
사장님이 서비스로 맛있는 디저트 주심
자주 이용하는 컴포즈 친절하시고 양 많아서 좋아요
아주 친절하시고 이쁜 두분이 맛있는 커피를 무지 빨리 만들어주십니다
오랜만에 왔다고 얼굴도 알아봐주시고 감동이네요
가성비 좋고 친절하고 빨리 나오고 석조 입니다
아침 일찍 오픈 늦게 문닫아서 좋아요
테이크아웃 전문입니다
두분 다 너무 친절하십니다
아아메 원 가성비 짱입니다
사장님도 알바생도 아주 친절합니다
컴포즈는 아아메도 원이라 너무 좋아요
가성비 짱입니다
아주 빠른 속도로 커피를 내려주시는 가성비 카페 일연속 방문
주문하고 분안에 아이스 아메리카노를 맛볼 수 있는 엄청난 속도의 가성비 카페 일연속 방문
굉장히 친절하면서도 빠른 속도로 음료를 만들어주시는 가성비 카페
친절하고 음료도 맛있어요
컴포즈커피는 라떼종류들이 맛있는듯
테이크아웃만 가능합니다
아침일찍 시 열고 밤 시까지라서 너무 좋아요
테라스 좌석 테이블 있어요
커피 굿
포장할때 이용하면 좋아요 사장님들도 친절하세요
좋아요
테이크아웃매장이라 실내에 앉을곳이 없어 아쉽지만 좋아요
굿
좋아요
좋아요
군
맛있어요
굿
굿
굿
굿
맛있어용
더치커피 생겨서 마셨는데 내려져 있는 액상에 물 타주는 형식이에요
굿
맛잇어요
맛잇어요
굿
군
굿
굿
좋아요
조아요
가성비좋은 커피 맛도괜찮아요
알바생 개념없음 영수증 달라는데 모른척 쌩까고 손님이 뭐라고 얘기하는데 잘못들었음 다시 물어보등가바로 무시하고 자기 볼일만봄
빨대도 포장되어 있는데 굳이 까서 손 다 닿게하고
굿
좋아요
친절해요
