리뷰
로제 떡볶이 맛남
늘가는 맛집 맛있고 친절해요
굿
친절해요
굿
신전떡볶이 존맛
제일 안매운 맛인데도 저에겐 맵네요
너무 맛있어요 
신전은 언제나맛ㅤㅇㅣㄲ네요
좋아요
양 많아요
단골인데 오늘 포장 하러 갔었는데 불친절하고
조리하시면서 마스크를 안끼고 하셔서 깜짝 놀랬어요
심지어 마스크 안끼고 얘기까지 하시더라구요
모두들 코로나로 조심 조심하는 상황 인데 
먹으면서도 계속 찝찝했어요
""
원래 좋은점만 쓰는데 오늘은 솔직히
주문 취소하고싶었어요
""
맛있어요 
신전짱
굿굿
로제떡볶이는 신전이 젤 마싯어요
좋아요
