리뷰
""
조아요
친절하시고 맛도 넘좋아요
깔끔한칼국수맛 보리밥도같이나와요
먹고나면배불러요
바지락칼국수 건강식 보리밥 맛있어요 주방도 매장도 깨끗하고 친절해요
맛있어요
좋아요
세가지 메뉴다 맛있음
몇년만에 와서 걱정했는데 오산
하물며 쫄면에 딸려나오는 된장국도 맛남
""
조아요
조아요
친절해요
친절해요
조아요
굿
면요리 맛집 들깨칼국수 시원하니 맛나요
좋아요
좋아요
조아요
좋아요
짱
간만에팥칼국수먹었네요
맛있어요
저녁에 먹을 보리밥 미리구입
굿
조아요
조아요
조아요
조아요
굿굿
굿
맛있어요
굿
굿
굿
냉면맛이 조금 아쉽네요
조아요
굿
조아요
음식이 깔금하고 맛있어요 친절하구요
조아요
굿
굿굿
좋아요
칼국수 맛있어요
들깨칼국수 맛있어요
쫄면맛있어요
조아요
좋아요
좋아요
가격이 비싸요
""
맛있어요
바지락 칼국수와 곁드려 나오는 보리밥이 맛이있습니다
굿
굿
친절하시고 맛있게 먹었습니다
좋아요
팥칼국수맛있어요
들깨칼국수 정말맛있어요
보통
좋아요
좋아요
좋아요
좋아요
굿
좋아요
전주여행가서 전주 사는 지인이 추천한 찐맛집이라는 얘길듣고 갔는데 칼국수 마다 정말 역대급 입니다제가 먹어본 칼국수중 정말 위에요바지락 양이 어마어마 하고 들깨칼국수는 왜케진하고 고소한지그리고 대박둥의 대박 팥칼국수 꼭드세요두번드세요세번드세요진짜 후회 안하실듯추천합니다대박나세요 사장님잘먹었습니다
좋아요
맛있어요
보통
좋아요
좋아요
좋아요
좋아요
굿
좋아요
전주여행가서 전주 사는 지인이 추천한 찐맛집이라는 얘길듣고 갔는데 칼국수 마다 정말 역대급 입니다제가 먹어본 칼국수중 정말 위에요바지락 양이 어마어마 하고 들깨칼국수는 왜케진하고 고소한지그리고 대박둥의 대박 팥칼국수 꼭드세요두번드세요세번드세요진짜 후회 안하실듯추천합니다대박나세요 사장님잘먹었습니다
좋아요
맛있어요
좋아요
바지락칼국수맛있어요
맛있어요
맛있어요
""
들깨칼국수가 넘 맛있어요
맛있어요
