리뷰
직접 다 구워주셔서 먹기 정말 편해요
닭목살 처음 먹어보는데 매우 맛있어요
다음에도 재방문 의사 있습니당 
아참매장도 넓어서 조용하게 먹기도 좋아요
진짜 너무맛있어요 사장님도 친절하시고 서비스도 많이 주셨어요닭목살 돼지껍데기도 꼭 드셔보세요
너무 맛있어요 
여기 오고 난뒤로 다른 숯불닭갈비집 절대 안가요  사장님 친절은 덤입니당 제주도 최고맛집
깨끗하고 사장님 친절하고 넘 좋아요
굿 
배고파서 급하게 먹느라 사진은 못찍었는데 엄청엄청 맛있고 강아지 콩이 너무 귀여워요
사장님도 매우 친절하시고 전체 메뉴 다 먹었는데 다 맛있고 특히 닭목살허브닭갈비는 신세계 경험했습니다 많이 파세용 찐 맛집
나만 알고 싶은 찐맛집 너무 맛있어요 다음 회식은 이곳으로
제주 늦은비행기타고 숙소 근처돌다가 닭갈비집왔는데 거짓말도안치고 너무 맛있네요 제주 오면 또 올듯합니다 숨은 맛집 굿
아무생각 없이 왔다가 단골집 됐네요
고기도 사장님이 안바쁘시면 직접 구워주시고 너무 친절하셔서 좋아요 
언제 와도 맛있어요저녁겸 술 마실땐 항상 여기루 옵니당 닭갈비에 찍어먹는 특제소스가 꿀맛이라 자꾸만 찾게되네영
너무너무 맛있어요 제원 올 때 마다 들리고 싶을 정도로 맛있고 사장님 너무 좋으십니다 다음에 또 오겠습니다
늦은 시간에 어디서 먹을까 걱정했는데 늦게까지 여는 곳도 있더라구요 세트 번 째 먹었는데 삼겹살도 너무 맛있었구요 추가로 시킨 물 막국수도 중면에 식감도 맛도 너무 좋았습니다
직원분들 모두 친절 했어요
특히나 제일 열심히 하시던 중국인 여성분 너무 친절하셨고 고기도 너무 맛있게 구워주시고 친절하시고 어쩜 그리 말도 예쁘게 배우셨는지 덕분에 너무 즐거운 식사 했어요 여성 직원분 덕분에 행복한 늦은 식사 보냈어요 꼭 가보세요
이 식당 꼭 방문해야 하는 이유
""
사장님 직원분이 너무 친절하세요
""
구워주셔서 편안하게 먹을 수 있어요
""
귀엽고 얌전하고 예쁜 강아지 콩이가 있어요
""
밥에 계란도 얹어주십니다 최고 
""
된찌가 기가 막힙니다
해물된찌
""
처음 안주로 두부 김치가 나오는데 진짜 맛있어요 
""
사장님 비법 소스 최고 진짜
""
양 보고 많아서 놀라고 맛도 진짜 너무 맛있어요
""
제주도 와서 첫 끼로 먹었는데 진짜 만족 대 만족  재 방문 의사  기분 좋게 먹다가요
숯불 닭갈비가 먹고 싶어서 늦은 시간 방문 했는데 일단 새벽까지 영업해서 여유롭게 먹을 수 있어서 좋아요 편하게 먹을 수 있도록 다 구워주시고 사장님 너무 너무 친절하세요
기본 찬으로 나오는 부추랑 두부김치 너무 맛있고 닭갈비랑 닭목살 완전 부들부들 야들야들 먹어본 닭갈비중에 최고예요 더덕도 쓴맛없이 향좋고 닭발도 굿굿 그리고 이집 된찌도 대존맛집마무리로 된찌에 밥말아주면 또 한병 뚝딱예요 너무 귀엽고 순한 강아지 콩이까지
맛있고 학생끼리 왔다고 서비스도 많이 주셨습니다 친절하세요 
사장님이 친절하게 구워주시고 맛있습니다
여기 사장님 재밋고 고기 구워주시고 닭갈비도 맛있는데 껍데기도 맛잇었어요 강아지랑 인형이라 너무 닮고 귀여워요
너무 맛있어요
사장님도 친절하고 음식도 깔끔 맛있어요
강아지도 너무 조용하고 착하고 애교있네요 
제주살이 년만에 닭갈비 맛집 찾았네요 
내돈내산 맛집입니다 최고최고 
""
아 서비스 두부김치 따뜻하게 맛있어요
제주 여행중에 사장님도 친절하시고 음식도 너무 맛있었어요  추천합니다 
포장해서 먹었어요
""
친절해요
늦은시간 외국인 혼자 일하고 있어 소통이 어렵고 연기도 하나도 안빠져서 밥을 먹는건지 가스통 속에 있는건지 알수도 없고 고기 상태도 지지 진짜 제원에 늦게 열려있다고 무조건 갈게 아니에용
양념닭갈비 맵지 않고 진짜 맛있어요
사실 철판닭갈비가 먹고ㅤㅅㅏㅍ었으나
급 숯불이먹고 싶어 간건데 고기도 직접 구워주시고
좋네요 
""
맛있었어요 
최고입니다
친구추천으로 갔는데 맛있어유
음식이 조금 늦게 나오긴 했지만 맛있어서 괜찮아요
사장님도 친절하세여
굿 맛있게 먹었습니다 
아쉬운건 닭발구이가 조금
비싸고 양도 적어서 아숨
숯불닭갈비도 묵사발도 달걀찜도 주먹밥도 전체적으로 다 맛있는 맛집이예요
추천추천
맛잇어요
사장님 사모님도 친절하시고 너무 맛있어요 다음에 제주 놀러오면 또 오고 싶어요
맛있게 먹었어요
닭 특수부위 먹었는데 다른 테이블에서 초벌해서 주셔서 편하게 맛있게 먹었어요 주류도 다양해서 비 오는 날 막걸리에 잘 먹고 갑니다 사장님도 친절하시고 키우시는 강아지 비숑도 너무 귀여워서 먹는 내내 행복했습니당 
닭갈비도 꿀맛이고 막국수 레전드입니다
환장의 조합
너무맛있게 잘먹었습니다사장님도 친절하시고 콩이귀여운강쥐도 너무이뻐용
살이 야들야들하고 진짜 맛있어요
여행와서 숙소근처 저녁먹으려고 나왔는데 숯불냄새에 이끌려 들어온곳너무 친절하시고 고기도 너무 맛있어요양도 많아서 더 좋았어요 
다음에도 또 올게요
닭갈비가 진짜 부드럽고 맛있어요 같이 나오는 부추 무침이랑 먹으면 최고 입니다  강력추천 닭갈비
가게안으로 들어갔더니 귀여운
강아지가 반겨줍니다 
사장님도 친절 하시더군요
밑반찬은 부추무침과 무절임이 나옵니다 종류가 얼마 없다고 생각해버렸지만
 얼마안가고 맛있어서 잊어버렸습니다
부추무침이 신의한수인듯  산뜻하고 참기름도 고소해서 좋았습니다 메인 메뉴랑 시너지 정말 좋았습니다 느끼함을 확 잡아줬어요
메인메뉴로는 숯불에 석쇠로 닭고기 여러부위를 구워먹는곳입니다
종류 닭목살닭껍질오돌뼈근위를 주문했습니다 이중에서는 닭껍질이 가장 탱글탱글하고 맛있었습니다
""
단골손님 많은 이유가
맛도맛이지만 사장님도 친절하셔서 그런것 같네요 다시 오고싶은곳이에요 재방문 의사 
리뷰 처음써봤는데 너무 장문이네요 
닭갈비숫불 맛나네요
주변 지인한테 맛있다고 들어서 가봤는데 아주머니도 너무 친절하시고 서비스도 많이 주셔서 너무 좋았어요 
그리고 닭갈비나 닭목살도 너무 부드럽고 맛있어서 다음에 또 갈 거 같아요  우리 콩이도 또 보러 가야죵 
너무 잘 먹었습니다 
너무 맛있어요 사장님들도 친절해서 편히 먹고 왔어요 서비스도 굿굿 진짜 일 닭할만큼 맛이 진짜 이건 꼭 먹어야해요
맛있고 친절하세요 직접 구워주셔서 더 맛있게 먹었어요
사장님이 너무 친절하고 음식도 맛있어요
제주 숨은맛잡이네요배고파서
돌아다니다
우연히
들른곳인데진짜 단골될듯요 여사장님 넘
곱고
친절하세요직접 고기구워주시구
""
차돌박이며양념갈비며
넘
부드럽구
맛있어요
무채두
직접
레몬즙에 담근거라
하시는데 새콤달콤
넘 맛나요
""
세트메뉴
강추요 새해에
맛집을
찾아서
넘
기분좋고
""
사장님이
너무
찬절하셔서 무조건
번은 오게만드는곳이네용 사장님두
새해복
많이
받으세요
너무 맛있다고 얘기를 많이 들었는데 드디어 가보았네요
세트메뉴가 있어 주문이 편했습니다
""
저희는 번세트를 먹었는데 양념닭갈비랑 더덕구이를 같이 먹으니 진짜 맛있더라구요  꿀팁입니다
사장님이 정말 친절하게 대해주셔서 기분 좋은 식사였네요
그리고 계산을 하니 세뱃돈을 주셨어요 
이건 설날 연휴까지 진행한다고 하시니 참고하시면 좋을 것 같습니다
""
너무 즐거운 시간이었습니다
다음에 또 갈게요  새해 복 많이 받으세요 사장님
세트 메뉴로 시켜서 닭갈비  목살  차돌박이  된장찌개 구성으로 먹었는데 숯불 향이랑 부드러운 질감  진짜 맛있어요 
된장찌개에
밥 한 공기 뚝딱 직접 구워 주시고 살갑게 해주시는 여자 사장님 덕에 재방문하고 싶어요  다음에는 술과 함께 맛보러 꼭 오려구요 
너무 맛있어요 조만간 또 갈거에요
정말 맛집이에요
너무 맛있어용 신제주에서 닭갈비는 여기가 짱입니당 미쳤어용
처음 가봤는데 진짜 맛있네요
사장님이 너무너무 친절친절하세요 닭목살의 맛을 알아버렸네요 사장님 덕분에 이번여행이 즐거웠습니다
특수부위 모듬은 처음 먹었는데 맛있었어요구울때 연기때문에 좀 맵워서 양념은 따로 구워달라고해서 먹었어요
사장님 넘 친절하시고 껍데기도 써비스 주시고 하리보 한개써비스인 테라 시켰더니 하리보 이빠이주시네여 맛도잇고 양념도 맛있고 목살 쥑입니다
너무 친절하고 맛있어요  다음에 꼭 또 오고싶네요 
동생이랑 오랜만에 술자리하러왔는데 시국이시국인지랖다힘들지만 사장님이너무친절하고 맛은두말할것도없고 정말 서비스부터 분위기 다좋습니다 제주도에서 이런닭갈지맛찾기힘든데 정말좋네요 맛있게먹었습니다 
오늘 날씨도 너무안좋아서 입맛이없었는데 친구가 가자해서갔더니 너무맛이좋아요 사장님엄청친절하시고 친이모같은느낌  정말 다시가고싶은음식점순위입니다 사장님사랑해요
진짜 친절하고 다른 곳에서 먹어본 것과 색다른 맛있는 맛이에요 
보통
최고
너무 맛있어요
고고고
맛잇고 친절해요 
닭목살과 ㅤㅅㅡㅊ불닭갈비의 콜라보
굿
여기 진짜 맛있어요  추천
