리뷰
맛있어요  반찬도 ㅤㅊㅚㄱ오
와
진짜 맛집이에용
반찬도 하나하나 다 맛있고
밥도 꼬슬꼬슬하고 양도 많고 간도 잘 맞아요
너무 맛있음
제주에 가면 무조건 가는 곳 
친절하고 맛있어요음식도 빨리나와요
한식 맛집입니다
짜지않고 집밥과 비슷한맛으로 먹을 수 있다
서빙하는 분들도 완전 친절함
밥도 쌀밥 아니고 흑미밥에 찰진밥임
보통식당은 싸구려쌀이라 공기밥 반만 먹고 버리는데 여기밥은 윤기가 흐름 그릇비움
""
흡족함
채소도싱싱
일요일에 가고싶었는데 휴무였음
좋아요
맛있고 푸짐해요
포장해서 와도 고기 많이 주시고 맛있어요
음식이 정갈하고 맛있어요
제주 마지막 날이었는데 너무 맛있게 잘 먹었습니다
사진은 인분이여요
맛있고 친절합니다
점심으로 추천해용
굿
친절해요
집밥
쌈밥 정식 맛있어요  반찬도 다 맛있고 친절해용
자연밥상이에요
굿
맛있음
정식 맛집
반찬 푸짐합니더
맛도좋고 가성비가 좋아 점심때 부담없이 자주가게 되네요
처음 마주하는 따뜻한 약초차 때문에 먼저 기분이 좋아지고 한잔 마시면 속이 따뜻해져서 폭식을 안할 수가 없어요 거기에 불향이 나는 제육볶음에 우렁강된장까지 반찬 가지수는 적지만 알차고 진짜 딱 먹을만한 반찬만 있어요 거기에 고기 빼고는 다 리필해주셨구요 강된장도 번이나 먹었어요 짜지 않아 쌈싸먹어도 얼마나 맛있던지 모든 반찬이 맛있어서 싹싹 다 긁어 먹었어요 심지어 밥도 맛있었다는 식후에 약초차도 번이나 리필해서 먹었는데 속이 편안해지는 느낌이었어요 요즘 만원에 반찬이 푸짐하게 차려지는곳들이 많은데요 그곳들보다 여기 가시면 후회 안하실꺼에요 여기 찐입니다
귀한 손님 모시고 갔었는데 만족하네요
음식도 깔끔하게 잘 나와요
점심때 집밥생각날때 먹기좋아요
굿
점심시간에 부담없이 먹기좋아요
굿
언제 먹어도 신선하고
흑돼지 불고기에 야채쌈
넘 맛있어요
항상 맛있어요
미리 전화 예약해서 신선하고 맛있는 도시락 정식으로
자주 주문해서 먹습니다
맛이 좋으니 자주 주문하겠죠
강추합니다
굳
굿
굿
""
쌈채가 좋아요
좋아요
굿
굿
굿
현지인 추천으로 왔는데
어묵볶음도 열무부침도 전반적으로 반찬이 너무너무 달아요
너무 달아서 진짜 손이 안가요
그래도 김치랑 밥 고기는 맛있었습니다
밑반찬이 좀 달아요
쌈 채소랑 제유볶음이랑 맛있게먹었어요
굿
""
굿
점심시간에 항상 꽉차요 쌈밥정식 든든하게 한끼할 수 있어서 좋아요 반찬도 맛있어요
쌈밥 항상 존맛쓰
굿
쌈밥정식 인분 시켰는데 제육볶음도 맛있고 나오는 반찬도 깔끔하니 양도 많고 맛있어요
서빙 해주시는 분 도친절하세요
맛있어요
재료가 신선하고 맛있어요
음식은 맛있는데 청결에 신경써줬으면해요
정식돈까스 둘다 맛있고
친절해서 좋아요 
포장도 된다니 다음에 포장해가야겠어요
맛있게 먹었습니다
푸짐하고 맛있어요
좋아요
건강한 밥상
친절한 직원들과 맛이 좋아요
음식이 깔끔하고 맛있어요
반찬 하나하나 다 맛있구요
돈까스도 엄청 맛있습니다
""
돈까스 고기 두께 합니다
결국 양이 너무 많아서 남겼어요 
돈까스 정말 맛있음
이집은 찐임
가성비 좋고 맛있어요
좋아요
맛있어요
굿
반찬 하나하나가 다 너무너무 맛있어요
제주여행으로 한라수목원에 갔다가 밥을 제대로 먹구 싶어 리뷰도 좋구 전라도 밥상이라 해서 걸어서 ㅤㅊㅏㅊ아 갔다 쌈밥이 단일 메뉴 반찬은 가성비 좋다 시금치나물도 꿀 미역줄기볶음은 완전 꿀 된장국도 짜구 깻잎짱아찌도 꿀간장 불고기달지만 꿀은 아님 그날만 음식이 그래을까요
깔끔한 백반 주차는 세상 불편
앞으로도 위생적으로 맛있게 
좋아요
맛있는 집밥이에요
굿
편한 가정식
정식이 최고예요
돈까스도 맛있고 쌈채정식도 좋았는데 쌈종류가 좀 늘어났으면 좋겠어요 모든것은 완벽했어요
굿
너무 맛있어요 친절해요
긋
음식이 맛있어요
근데 가격이 또 올랐네요
구천원
제주도 음식점임에도 가격좋고 음식맛도 좋았어요
가성비 맛집 맛네요 엄지척
찬물주세요 
밥양도늘려주시구요
반공기만주시나요 왜
사람이 많은덴 이유가 잇네요 
전라도 사람인데 딱 전라도에서 밥먹던듯이 다양한 반찬에 푸짐한 양
제주에선 이런밥집 찾기 힘들죠
훌륭합니다
좋아요
친절하고 맛있고 저렴하고 푸짐하고
너무 친절하고 너무 음식들도 맛있어요
맛있어요
불고기 뚝배기 정식 맛있어요
제주도에서 점심메뉴로 정식천이면 정말 저렴한편인데 음식맛도 깔끔하고 가성비 굿
쌈채정식 먹었는데 매일 먹어도 질리지 않는 가정식백반집
담배 깔끔
좋아요
맛있어요깔끔하고 정갈해요
굿
불고기쌈정식 정말 맛있어요
우렁강된장도 최고
포장도 좋아요
맛있고 친절해요
맛집 강추
부담없이 쌈밥 먹고 싶을때 들르는 곳
반찬이 맛깔나요
정식에 나오는 고기도 불맛 최고
아이들도 잘 먹네요
언제와도 맛있어요 
