리뷰
굿
굿
맛있네요
ㅤㅊㅚㄱ오
완전 맛있어요 굿굿
돼지구이 가성비 좋아요
가성비 최고네요 다 맛있음 
지난번 소양념갈비가 넘 맛 있어서 오늘은 돼지갈비 포장 해왔어요 직접 다 구워서 포장 해주시니 넘 편하구 넘 맛있어요
다 맛있네요 
가성비도 좋고 굿
포장했는데 고기부드러워요
요청사항도잘들어주시고
""
맛있어요 
싱싱해요
좋아요
소고기가 먹고 싶어서 왔는데 세트가 있네요 여러종류를 저렴하게 먹을수 있어서 좋았어요 담엔 소양념도 먹어봐야겠네요
된장찌개는 고기많이들어가있고 괜찮았는데 김치찌개는 고기는 엄청많이들어가있는데 김치가 별로없고 특별한 맛은 아니네요
남자 사장님 엄청 친절하세요
생소갈비살 고기도 좋고
저렴해서 좋아요
