리뷰
맛있어요양도 많고
야채 고기 다 신선하고 반찬도 깔끔하니 맛있어요 일하시는분도 너무 친절하시고 기분좋게 먹고왔어요
간만에 샤브샤브 싸고 맛있게 즐겼어요 점심특선 좋네요
깔끔한 샤브샤브 좋아요
친절하고 야채가 싱싱해요
오랜만에 가서 먹었는데 여전히 맛있어요
반찬들도 깔끔하고 맛있고 
간장소스도 맛있고
국물도 
이모님들도 다들 친절하셨어요
예전엔 좌식으로 돼 있었는데
이제는 다 식탁으로 바뀌었네요
뜨끈뜨끈하던 바닥이 살짝 그립
재료가 신선하고 맛있어요 그리고 친절하십니다
맛있어요
좋아요
좋아요
""
소고기 샤브샤브 먹었는데 육수도 맛있었고 굳이 다른 사이드 추가하지 않아도 칼국수랑 죽까지 먹고나니 배불렀어요 좋은 배부름 반찬들도 맛있고 사장님께서 소스랑 먹는법 설명해주셔서 좋았어요 
내사랑 채담 나 왜 여기 간만에 간거지 국물도 맛있고 여기 진짜 소스 장난 아님
근데 죽도 장난 아님
간만에 먹어도 맛 그대로라서 좋고 지금 시간 지났는데 아직 입 안에 맛이 남아 있어서 좋다흐흐아쉽지만 양치해야지
깔끔하고 맛있어요
맛도 굿이구 가격도 적당하고 단체모임혼밥다 하기 좋네요
돼지고기 샤브샤브 처음 먹어봤는데
정말 맛있었어요 특히 육수가 아주 깔끔하고
개운한 게 정말 좋았습니다
음식 맛있고
세세하시고 배려넘치는 친절한 서빙에
기분좋은 식사를 할 수 있었습니다
샤브샤브 너무 맛있었어요
맛있어요
깔끔하고 좋아요 
대학생때부터 샤브샤브는 여기서 먹었는데
지금 내가 살
한결같은 음식맛 친절함
진짜 친절해요
샐러드 소스도 직접 만드신다하셨고
밑반찬도 알아서 계속 갖다주시고
아이들한테도 친절히 해주셔요
기분좋게 먹고 나왔어요
굳
굳
몇년째 샤브샤브는 여기만 가요 깔끔한 반찬과 맛 다 너무 만족합니다
깔끔하니 괜찮았어요
마지막에 죽을 끓여주시는데 맛있었습니다
너무 맛있어
음식맛 반찬 너무 정갈하고 맛나요
친절하고 몇년동안 즐겨가는 음식점이예요
맛있어요
최고
너무맛있다
샤브샤브는 채담
샤브샤브는 채담
갈때마다 맛있게 잘 먹고
왔어요
친절하시고 맛있었어요
건강에도 좋구요
맛있고 친절하시고 만족스러운 식사였습니다
제일 좋아하는 샤브집
